departement,ville,coordonnesgroup
arrondissement d'Avranches,Saint-Senier-de-Beuvron,Point(-1.310277777 48.575555555)
arrondissement d'Avranches,Tirepied,Point(-1.263888888 48.71)
arrondissement de Châteaubriant,Ruffigné,Point(-1.493611111 47.756944444)
arrondissement d'Issoire,Varennes-sur-Usson,Point(3.305277777 45.532222222)
arrondissement de Carcassonne,Villalier,Point(2.412777777 43.257222222)
arrondissement de Carcassonne,Villemoustaussou,Point(2.364722222 43.252222222)
arrondissement de Reims,Prunay,Point(4.183888888 49.196944444)
arrondissement de Saint-Lô,Saint-Georges-de-Bohon,Point(-1.269444444 49.250555555)
arrondissement de Saint-Lô,Saint-Georges-Montcocq,Point(-1.093888888 49.128333333)
arrondissement de Saint-Lô,Saint-Germain-d'Elle,Point(-0.919722222 49.1225)
canton de Lillebonne,Saint-Antoine-la-Forêt,Point(0.471666666 49.537222222)
canton de Castelnau-Montratier,Sainte-Alauzie,Point(1.315 44.313333333)
arrondissement d'Issoire,Vichel,Point(3.242777777 45.428611111)
arrondissement de Nîmes,Saint-Christol-de-Rodières,Point(4.513333333 44.268611111)
arrondissement de Nîmes,Saint-Laurent-d'Aigouze,Point(4.195555555 43.634444444)
arrondissement de Montluçon,Viplaix,Point(2.379166666 46.460555555)
arrondissement de Strasbourg-Campagne,Ringeldorf,Point(7.607777777 48.825277777)
canton de Juillac,Saint-Solve,Point(1.400555555 45.31)
Meurthe,Voyer,Point(7.079722222 48.6525)
arrondissement de Dieppe,Sainte-Geneviève,Point(1.018611111 49.744444444) | Point(1.434444444 49.653611111)
Alpes-Maritimes,Séranon,Point(6.701666666 43.774166666)
canton de La Motte-Chalancon,Saint-Nazaire-le-Désert,Point(5.275833333 44.57)
Hautes-Pyrénées,Saint-Pé,Point(-0.159166666 43.101944444)
canton de Pontailler-sur-Saône,Vielverge,Point(5.451388888 47.268611111)
Nièvre,Saint-Amand-en-Puisaye,Point(3.074444444 47.528888888)
Nièvre,Saint-Aubin-des-Chaumes,Point(3.752777777 47.393055555)
Nièvre,Sermages,Point(3.843611111 47.023888888)
Nièvre,Teigny,Point(3.669444444 47.3825)
Nièvre,Tintury,Point(3.583055555 46.996944444)
Nièvre,Varzy,Point(3.386388888 47.358888888)
Nièvre,Vauclaix,Point(3.823611111 47.232222222)
Nièvre,Ville-Langy,Point(3.499166666 46.943611111)
Sainte-Suzanne-et-Chammes,Sainte-Suzanne,Point(-0.353055555 48.0975)
Autreville-sur-la-Renne,Saint-Martin,Point(4.953888888 48.145)
canton de Nogaro,Saint-Martin,Point(-0.063055555 43.713888888)
canton de Ruynes-en-Margeride,Soulages,Point(3.273611111 45.088888888)
arrondissement de Bastia,Rogliano,Point(9.418333333 42.956111111)
Nièvre,Sougy,Point(3.390555555 46.856388888)
Nièvre,Sougy-sur-Loire,Point(3.390555555 46.856388888)
arrondissement de Tournon-sur-Rhône,Saint-Romain-d'Ay,Point(4.6625 45.163611111)
arrondissement d'Istres,Port-de-Bouc,Point(4.988611111 43.405)
arrondissement de Besançon,Villers-Saint-Martin,Point(6.409444444 47.343055555)
arrondissement de Villefranche-sur-Saône,Riverie,Point(4.588611111 45.599722222)
arrondissement du Blanc,Saint-Civran,Point(1.39 46.496666666)
canton d'Asfeld,Saint-Germainmont,Point(4.131388888 49.507777777)
Charente-Maritime,Varaize,Point(-0.4225 45.9225)
Loir-et-Cher,Saint-Agil,Point(0.925833333 48.035833333)
Loir-et-Cher,Saint-Georges-sur-Cher,Point(1.125277777 47.325277777)
Loir-et-Cher,Valaire,Point(1.268333333 47.469722222)
Loir-et-Cher,Vouzon,Point(2.058611111 47.645833333)
canton de Wassigny,Tupigny,Point(3.607777777 49.957222222)
Hérault,Puissalicon,Point(3.235833333 43.457777777)
Hérault,Saint-André-de-Sangonis,Point(3.503611111 43.649722222)
Doubs,Vermondans,Point(6.75 47.36666667)
arrondissement de Montbrison,Poncins,Point(4.1625 45.728055555)
Dinan Agglomération,Saint-Lormel,Point(-2.229444444 48.546111111)
Dinan Agglomération,Taden,Point(-2.017777777 48.475555555)
canton de Chantelle,Taxat-Senat,Point(3.138055555 46.200833333)
Doubs,Rang,Point(6.562777777 47.426388888)
canton de Manzat,Saint-Georges-de-Mons,Point(2.838611111 45.939444444)
Savoie,Saint-Thibaud-de-Couz,Point(5.844444444 45.501111111)
Savoie,Villaroux,Point(6.075 45.458055555)
arrondissement de Mamers,Saint-Corneille,Point(0.342222222 48.066388888)
arrondissement de Reims,Thil,Point(3.9625 49.315277777)
arrondissement de Châteaubriant,Saint-Vincent-des-Landes,Point(-1.496666666 47.655555555)
arrondissement de Montluçon,Sauvagny,Point(2.82 46.444722222)
arrondissement d'Ussel,Saint-Hilaire-Foissac,Point(2.125 45.330833333)
arrondissement d'Ussel,Saint-Yrieix-le-Déjalat,Point(1.971666666 45.456944444)
arrondissement d'Ussel,Sainte-Marie-Lapanouze,Point(2.340555555 45.431388888)
arrondissement de Besançon,Saône,Point(6.117777777 47.224722222)
arrondissement de Dax,Saint-Vincent-de-Paul,Point(-1.000277777 43.741944444)
arrondissement de Dax,Uza,Point(-1.200555555 44.033055555)
arrondissement de Tournon-sur-Rhône,Saint-Barthélemy-le-Plain,Point(4.746666666 45.054444444)
arrondissement de Châteaubriant-Ancenis,Plessé,Point(-1.886944444 47.541666666)
arrondissement de Tulle,Saint-Hilaire-Foissac,Point(2.125 45.330833333)
arrondissement de Tournon-sur-Rhône,Serrières,Point(4.763333333 45.318055555)
arrondissement de Tulle,Saint-Martial-Entraygues,Point(1.973333333 45.120555555)
arrondissement de Tulle,Saint-Yrieix-le-Déjalat,Point(1.971666666 45.456944444)
communauté de communes du Pays de Sillé,Rouez,Point(-0.114166666 48.139722222)
Martinique,Rivière-Pilote,Point(-60.903333333 14.486666666)
Meuse,Rambluzin-et-Benoite-Vaux,Point(5.335277777 48.9975)
Meuse,Sivry-sur-Meuse,Point(5.268611111 49.321944444)
arrondissement de Grenoble,Tréminis,Point(5.768888888 44.7475)
Hauts-de-Seine,Ville-d'Avray,Point(2.193333333 48.826111111)
Charente,Saint-Angeau,Point(0.286666666 45.848333333)
Charente,Saint-Même,Point(-0.1425 45.645555555)
Charente,Saint-Même-les-Carrières,Point(-0.1425 45.645555555)
Charente,Vindelle,Point(0.121666666 45.720277777)
canton de Neuville-aux-Bois,Saint-Lyé-la-Forêt,Point(1.981944444 48.04)
canton d'Iholdy,Suhescun,Point(-1.198055555 43.234722222)
communauté de communes du Pays de Quimperlé,Saint-Thurien,Point(-3.623611111 47.959166666)
arrondissement de Bastia,Porri,Point(9.433611111 42.452777777)
arrondissement de Montpellier,Pignan,Point(3.761944444 43.584166666)
arrondissement de Vendôme,Ruan,Point(1.145555555 48.013333333)
arrondissement de Dieppe,Sainte-Colombe,Point(0.759444444 49.8)
canton de Saint-Nicolas-de-la-Grave,Saint-Arroumex,Point(0.996944444 43.9925)
arrondissement de Mortagne-au-Perche,Vimoutiers,Point(0.197777777 48.9275)
arrondissement de Lannion,Plounérin,Point(-3.541111111 48.566666666)
arrondissement de Saint-Brieuc,Plerneuf,Point(-2.885 48.514722222)
arrondissement de Lannion,Tréduder,Point(-3.562222222 48.650555555)
arrondissement de Lannion,Trémel,Point(-3.611388888 48.603055555)
arrondissement de Lannion,Trévou-Tréguignec,Point(-3.358611111 48.815)
arrondissement de Commercy,Sepvigny,Point(5.683611111 48.558611111)
arrondissement de Dax,Saint-Michel-Escalus,Point(-1.261111111 43.892777777)
Côte-d'Or,Savigny-sous-Mâlain,Point(4.759444444 47.332222222)
arrondissement de Châteaulin,Poullaouen,Point(-3.6425 48.34)
canton de Châteauroux-Ouest,Saint-Maur,Point(1.639444444 46.806388888)
Pas-de-Calais,Rinxent,Point(1.738055555 50.805)
Pas-de-Calais,Tilloy-lès-Mofflaines,Point(2.816388888 50.276388888)
Pas-de-Calais,Villers-au-Flos,Point(2.903333333 50.081111111)
arrondissement de Libourne,Puisseguin,Point(-0.073055555 44.923611111)
Aisne,Trefcon,Point(3.095277777 49.857777777)
arrondissement de Céret,Saint-Marsal,Point(2.621111111 42.537777777)
arrondissement de Mamers,Saint-Célerin,Point(0.431111111 48.123333333)
arrondissement de Montluçon,Verneix,Point(2.67 46.396944444)
canton de Roybon,Thodure,Point(5.168611111 45.316666666)
Côte-d'Or,Quemigny-Poisot,Point(4.864444444 47.229444444)
Côte-d'Or,Tart-l'Abbaye,Point(5.241944444 47.185277777)
Côte-d'Or,Villecomte,Point(5.035277777 47.51)
aire urbaine de Mulhouse,Sentheim,Point(7.051111111 47.755)
canton de Saint-Aulaye,Puymangou,Point(0.076111111 45.191944444)
communauté d'agglomération Seine-Eure,Saint-Pierre-du-Vauvray,Point(1.221111111 49.231944444)
Nièvre,Saint-Maurice,Point(3.573333333 47.108611111)
arrondissement de Saint-Nazaire,Saint-Michel-Chef-Chef,Point(-2.14869 47.18072) | Point(-2.148611111 47.180833333)
canton de Combronde,Prompsat,Point(3.078333333 45.949444444)
Charente,Saint-Fort-sur-le-Né,Point(-0.305277777 45.577222222)
Charente,Souvigné,Point(0.057777777 45.971111111)
Haut-Rhin,Reppe,Point(7.026111111 47.661666666)
Pas-de-Calais,Polincove,Point(2.101666666 50.855833333)
Pas-de-Calais,Pommera,Point(2.438888888 50.173333333)
Pas-de-Calais,Quelmes,Point(2.137222222 50.733333333)
Pas-de-Calais,Rollancourt,Point(2.122222222 50.407777777)
Pas-de-Calais,Sapignies,Point(2.834722222 50.134166666)
Pas-de-Calais,Tigny-Noyelle,Point(1.705833333 50.352777777)
Pas-de-Calais,Verchin,Point(2.184444444 50.494722222)
Pas-de-Calais,Villers-au-Bois,Point(2.671388888 50.373055555)
Rhône,Thizy,Point(4.3122 46.0333)
canton de Combronde,Saint-Hilaire-la-Croix,Point(3.045555555 46.046666666)
Charente,Theil-Rabier,Point(0.037222222 46.049722222)
Haute-Marne,Valdelancourt,Point(5.002483333 48.104886111)
canton de Roanne-Sud,Saint-Jean-Saint-Maurice-sur-Loire,Point(4.001944444 45.965833333)
communauté de communes Arc Sud Bretagne,Péaule,Point(-2.356111111 47.581944444)
canton de Lury-sur-Arnon,Preuilly,Point(2.176666666 47.095)
canton de Moulins-Engilbert,Saint-Honoré-les-Bains,Point(3.840277777 46.905833333)
canton de Saint-Dizier-Nord-Est,Saint-Dizier,Point(4.948888888 48.637777777)
Charente-Maritime,Saint-Hilaire-du-Bois,Point(-0.495833333 45.416944444)
Charente-Maritime,Saint-Just,Point(-1.037777777 45.801666666)
arrondissement de Chambéry,Saint-Jeoire-Prieuré,Point(5.993333333 45.534722222)
arrondissement de Villefranche-sur-Saône,Saint-Igny-de-Vers,Point(4.436111111 46.240555555)
canton de Cruzini-Cinarca,Rosazia,Point(8.875 42.127777777)
canton de Cruzini-Cinarca,Salice,Point(8.900833333 42.120555555)
Dinan Agglomération,Plancoët,Point(-2.234166666 48.523055555)
arrondissement de Montbard,Pont-et-Massène,Point(4.3575 47.470277777)
arrondissement de Montbard,Veuxhaulles-sur-Aube,Point(4.802222222 47.944722222)
arrondissement de Molsheim,Still,Point(7.403333333 48.550277777)
canton de Vitteaux,Vitteaux,Point(4.541666666 47.397777777)
Puy-de-Dôme,Sauvagnat-Sainte-Marthe,Point(3.210277777 45.589722222)
arrondissement de Dieppe,Saint-Aubin-sur-Scie,Point(1.070277777 49.871388888)
arrondissement de Mende,Rimeize,Point(3.323888888 44.765)
arrondissement de Rochechouart,Rochechouart,Point(0.820833333 45.823055555)
canton de Saint-Julien-du-Sault,Saint-Loup-d'Ordon,Point(3.163333333 48.015833333)
canton de Saint-Paul-Cap-de-Joux,Viterbe,Point(1.93 43.6775)
arrondissement de Dieppe,Varneville-Bretteville,Point(1.045277777 49.652222222)
canton de Dreux-Ouest,Vert-en-Drouais,Point(1.294722222 48.760555555)
arrondissement de Clermont-Ferrand,Ravel,Point(3.395555555 45.778333333)
arrondissement d'Issoudun,Vatan,Point(1.810555555 47.073333333)
canton de Vernoux-en-Vivarais,Vernoux,Point(4.645277777 44.895833333)
arrondissement de Brignoles,Régusse,Point(6.131944444 43.655277777)
arrondissement de Brignoles,Saint-Zacharie,Point(5.706666666 43.384166666)
arrondissement de Dax,Saint-Pandelon,Point(-1.038888888 43.669444444)
arrondissement de Sarlat-la-Canéda,Saint-Cyprien,Point(1.043611111 44.869722222)
arrondissement de Tournon-sur-Rhône,Saint-Victor,Point(4.6725 45.100833333)
Pas-de-Calais,Planques,Point(2.081666666 50.4625)
Loire-Atlantique,Sion-les-Mines,Point(-1.591944444 47.735)
canton d'Étrépagny,Puchay,Point(1.532777777 49.3425)
canton d'Hazebrouck-Nord,Renescure,Point(2.371111111 50.730555555)
Charente-Maritime,Saint-Dizant-du-Bois,Point(-0.572777777 45.398055555)
canton de Sissonne,Sissonne,Point(3.892777777 49.570833333)
arrondissement de Saint-Jean-d'Angély,Prignac,Point(-0.356666666 45.829444444)
Côte-d'Or,Senailly,Point(4.266388888 47.584444444)
Eure,Thomer-la-Sôgne,Point(1.17 48.909722222)
arrondissement de Bar-le-Duc,Ville-sur-Saulx,Point(5.059444444 48.713055555)
Haut-Rhin,Tagolsheim,Point(7.270277777 47.655555555)
Haut-Rhin,Tagsdorf,Point(7.301666666 47.621388888)
Haut-Rhin,Thannenkirch,Point(7.303888888 48.232777777)
Loir-et-Cher,Saint-Julien-sur-Cher,Point(1.773888888 47.281944444)
Dinan Agglomération,Plouasne,Point(-2.007222222 48.301111111)
Pas-de-Calais,Radinghem,Point(2.118333333 50.546944444)
Charente,Roumazières-Loubert,Point(0.575277777 45.895)
Charente,Pranzac,Point(0.350555555 45.670277777)
arrondissement de Bordeaux,Salles,Point(-0.869444444 44.551944444)
Rhône,Saint-Georges-de-Reneins,Point(4.721666666 46.061944444)
canton de L'Île-Bouchard,Sazilly,Point(0.341944444 47.135833333)
communauté d'agglomération Seine-Eure,Pinterville,Point(1.175833333 49.191111111)
Deux-Sèvres,Saint-Aubin-du-Plain,Point(-0.476111111 46.923888888)
Deux-Sèvres,Sainte-Verge,Point(-0.212222222 47.0075)
arrondissement d'Avesnes-sur-Helpe,Sassegnies,Point(3.805 50.179166666)
arrondissement d'Ussel,Saint-Sulpice-les-Bois,Point(2.145555555 45.615277777)
arrondissement de Besançon,Voillans,Point(6.413055555 47.386666666)
Pas-de-Calais,Saint-Laurent-Blangy,Point(2.802777777 50.3025)
Nord,Santes,Point(2.962222222 50.593333333)
canton de Ribeauvillé,Rorschwihr,Point(7.362777777 48.217222222)
arrondissement d'Étampes,Saint-Yon,Point(2.185277777 48.5625)
canton de Ribeauvillé,Saint-Hippolyte,Point(7.371666666 48.231944444)
canton de Charny-sur-Meuse,Thierville-sur-Meuse,Point(5.353055555 49.171388888)
Charente-Maritime,Saint-Léger,Point(-0.583055555 45.621388888)
Charente-Maritime,Saint-Ouen,Point(-0.162777777 45.871388888)
canton de Roybon,Viriville,Point(5.204166666 45.315833333)
Côte-d'Or,Posanges,Point(4.525833333 47.418611111)
arrondissement de Vervins,Plomion,Point(4.018055555 49.808333333)
canton de Bernay-Ouest,Plainville,Point(0.499166666 49.084722222)
canton de Villefagnan,Souvigné,Point(0.057777777 45.971111111)
Haut-Rhin,Traubach-le-Bas,Point(7.100833333 47.655833333)
Nièvre,Pougny,Point(3.003055555 47.383888888)
canton de Balleroy,Saint-Martin-de-Blagny,Point(-0.947777777 49.251388888)
Hérault,Siran,Point(2.661111111 43.313333333)
Hérault,Tourbes,Point(3.378611111 43.445555555)
arrondissement de Boulogne-sur-Mer,Questrecques,Point(1.747777777 50.663888888)
canton de Seclin-Nord,Templemars,Point(3.054444444 50.574166666)
canton de Saint-Simon,Saint-Simon,Point(3.175277777 49.745)
canton de Villefagnan,Theil-Rabier,Point(0.037222222 46.049722222)
Côte-d'Or,Saint-Seine-l'Abbaye,Point(4.789166666 47.440833333)
communauté de communes de Saint-Méen Montauban,Saint-Méen-le-Grand,Point(-2.190833333 48.189166666)
Est Ensemble,Romainville,Point(2.436111111 48.883611111)
arrondissement de Lannion,Tréguier,Point(-3.2325 48.785)
canton d'Audruicq,Sainte-Marie-Kerque,Point(2.137777777 50.899444444)
Loir-et-Cher,Souday,Point(0.866388888 48.036666666)
canton d'Andolsheim,Sundhoffen,Point(7.413611111 48.043333333)
Seine-et-Marne,Thieux,Point(2.6675 49.01)
Hérault,Saint-Geniès-le-Bas,Point(3.178888888 43.468333333)
canton de Saint-Julien-du-Sault,Précy,Point(3.2475 47.9675)
canton de Saint-Julien-du-Sault,Précy-sur-Vrin,Point(3.2475 47.9675)
canton des Trois-Moutiers,Saint-Léger-de-Montbrillais,Point(-0.044166666 47.071111111)
arrondissement de Libourne,Pujols,Point(-0.031111111 44.806666666)
canton de Saint-Symphorien-de-Lay,Saint-Cyr-de-Favières,Point(4.094722222 45.966666666)
"communauté d'agglomération de Béthune-Bruay, Artois-Lys Romane",Rebreuve-Ranchicourt,Point(2.555277777 50.436944444)
arrondissement de Châlons-en-Champagne,Servon-Melzicourt,Point(4.840555555 49.215)
canton d'Illzach,Ruelisheim,Point(7.358333333 47.823055555)
Rhône,Pommiers,Point(4.6925 45.955277777)
canton de Roybon,Roybon,Point(5.244166666 45.258611111)
Seine-et-Marne,Saint-Augustin,Point(3.029444444 48.784722222)
Jura,Sarrogna,Point(5.611388888 46.4675)
Jura,Savigna,Point(5.576944444 46.440555555)
Jura,Senaud,Point(5.38 46.396944444)
Nièvre,Villiers-le-Sec,Point(3.429722222 47.377222222)
arrondissement d'Avesnes-sur-Helpe,Sémeries,Point(4.000277777 50.12)
arrondissement de Saint-Nazaire,Sévérac,Point(-2.076666666 47.55)
arrondissement de Montbard,Saint-Broing-les-Moines,Point(4.841666666 47.697222222)
arrondissement de Montbard,Terrefondrée,Point(4.864444444 47.730277777)
arrondissement de Montbard,Uncey-le-Franc,Point(4.5725 47.345)
Hautes-Pyrénées,Pouy,Point(0.556388888 43.261388888)
arrondissement de Privas,Vernoux,Point(4.645277777 44.895833333)
Loir-et-Cher,Saint-Jean-Froidmentel,Point(1.239722222 47.956666666)
Loir-et-Cher,Sasnières,Point(0.935555555 47.718333333)
Somme,Saint-Maxent,Point(1.729444444 50.006388888)
Loir-et-Cher,Veilleins,Point(1.670277777 47.420833333)
Loir-et-Cher,Villeny,Point(1.754722222 47.622777777)
arrondissement de Besançon,Recologne,Point(5.83 47.273055555)
canton de Solesmes,Sommaing,Point(3.498888888 50.265277777)
canton de Monestiés,Virac,Point(2.044722222 44.046666666)
Eure,Porte-Joie,Point(1.254722222 49.245555555)
Eure,Saint-André-de-l'Eure,Point(1.276388888 48.906666666)
Eure,Saint-Aquilin-de-Pacy,Point(1.376666666 49.011388888)
Eure,Saint-Denis-du-Béhélan,Point(0.931666666 48.875277777)
Eure,Saint-Pierre-de-Bailleul,Point(1.389444444 49.122777777)
Eure,Saint-Pierre-du-Vauvray,Point(1.221111111 49.231944444)
Eure,Saint-Sylvestre-de-Cormeilles,Point(0.428611111 49.244722222)
Eure,Tournedos-Bois-Hubert,Point(0.981111111 49.076666666)
Côte-d'Or,Rouvray,Point(4.103888888 47.424444444)
canton de Barbazan,Pointis-de-Rivière,Point(0.6175 43.086944444)
canton de Lury-sur-Arnon,Quincy,Point(2.156944444 47.133611111)
canton de Saint-Sauveur,Sainte-Marie-en-Chaux,Point(6.3125 47.789444444)
canton de Manzat,Vitrac,Point(2.877222222 45.969444444)
canton de Vielmur-sur-Agout,Serviès,Point(2.026944444 43.660277777)
Aisne,Serain,Point(3.365833333 50.027777777)
Sarthe,Tresson,Point(0.573888888 47.903055555)
Broussey-Raulecourt,Raulecourt,Point(5.7325 48.815)
canton de Saint-Ambroix,Saint-Brès,Point(4.1975 44.277222222)
canton de Pas-en-Artois,Saint-Amand,Point(2.558611111 50.164722222)
arrondissement de Mortagne-au-Perche,Préaux,Point(0.703333333 48.33)
arrondissement de Nice,Saint-André,Point(7.287777777 43.74)
arrondissement de Saint-Benoît,Saint-André,Point(55.650555555 -20.960555555)
arrondissement de Saint-Gaudens,Saint-André,Point(0.852222222 43.273333333)
arrondissement de Saint-Gaudens,Saint-Martory,Point(0.929444444 43.142777777)
arrondissement de Tournon-sur-Rhône,Préaux,Point(4.663333333 45.142777777)
arrondissement de Tournon-sur-Rhône,Saint-Sylvestre,Point(4.748611111 44.989722222)
arrondissement des Sables-d'Olonne,Sainte-Flaive-des-Loups,Point(-1.58 46.611944444) | Point(-1.58082 46.61303)
Seine-et-Marne,Rouvres,Point(2.716666666 49.061666666)
Saône-et-Loire,Sassangy,Point(4.639444444 46.720277777)
