nom,leonoreid,bnfid,datenaissance,ville,coordinatelieuN,datedeces,villedc,coordinatelieudc,metier,diplome
Gustave Quinson,19800035/1239/43040,14653785n,1868-01-21T00:00:00Z,Marseille,Point(5.376388888 43.296666666),1943-08-01T00:00:00Z,Paris,Point(2.351388888 48.856944444),dramaturge,
Gustave Poussineau,19800035/206/27031,,1857-11-03T00:00:00Z,Tours,Point(0.688333333 47.392777777),1936-10-17T00:00:00Z,Dinard,Point(-2.061666666 48.6325),personnalité politique,
Gustave Pédoya,LH/2079/74,10722723v,1838-11-29T00:00:00Z,Pamiers,Point(1.610833333 43.116388888),1938-11-04T00:00:00Z,Paris,Point(2.351388888 48.856944444),personnalité politique,
Gustave Pédoya,LH/2079/74,10722723v,1838-11-29T00:00:00Z,Pamiers,Point(1.610833333 43.116388888),1938-11-04T00:00:00Z,Paris,Point(2.351388888 48.856944444),militaire,
Gustave Rivet,19800035/258/34389,12174852g,1848-02-25T00:00:00Z,Domène,Point(5.838888888 45.2025),1936-06-20T00:00:00Z,Barraux,Point(5.977777777 45.434444444),dramaturge,
Gustave Rivet,19800035/258/34389,12174852g,1848-02-25T00:00:00Z,Domène,Point(5.838888888 45.2025),1936-06-20T00:00:00Z,Barraux,Point(5.977777777 45.434444444),personnalité politique,
Gustave Rivet,19800035/258/34389,12174852g,1848-02-25T00:00:00Z,Domène,Point(5.838888888 45.2025),1936-06-20T00:00:00Z,Barraux,Point(5.977777777 45.434444444),poète,
Gustave Rouland,LH/2397/33,155876341,1806-02-01T00:00:00Z,Yvetot,Point(0.753055555 49.616944444),1878-12-12T00:00:00Z,1er arrondissement de Paris,Point(2.342059 48.859947),magistrat,
Gustave Rouland,LH/2397/33,155876341,1806-02-03T00:00:00Z,Yvetot,Point(0.753055555 49.616944444),1878-12-12T00:00:00Z,1er arrondissement de Paris,Point(2.342059 48.859947),magistrat,
Gustave Rouland,LH/2397/33,155876341,1806-02-01T00:00:00Z,Yvetot,Point(0.753055555 49.616944444),1878-12-12T00:00:00Z,1er arrondissement de Paris,Point(2.342059 48.859947),personnalité politique,
Henri Louis de Rauzan,LH/501/77,17780300t,1786-02-28T00:00:00Z,Versailles,Point(2.134166666 48.804722222),1863-03-03T00:00:00Z,Paris,Point(2.351388888 48.856944444),personnalité politique,
Henri-Louis de Chastellux,LH/501/77,17780300t,1786-02-28T00:00:00Z,Versailles,Point(2.134166666 48.804722222),1863-03-03T00:00:00Z,Paris,Point(2.351388888 48.856944444),personnalité politique,
Henri-Lucien Doucet,19800035/245/32630,14973054c,1856-08-23T00:00:00Z,Paris,Point(2.351388888 48.856944444),1895-12-30T00:00:00Z,16e arrondissement de Paris,Point(2.276488888 48.863611111),peintre,
Henri-Paul Deyvaux-Gassier,19800035/848/97101,149745211,1883-06-07T00:00:00Z,16e arrondissement de Paris,Point(2.276488888 48.863611111),1951-06-11T00:00:00Z,Paris,Point(2.351388888 48.856944444),caricaturiste,
Henri-Paul Deyvaux-Gassier,19800035/848/97101,149745211,1883-06-07T00:00:00Z,16e arrondissement de Paris,Point(2.276488888 48.863611111),1951-06-11T00:00:00Z,Paris,Point(2.351388888 48.856944444),personnalité politique,
Henri-Pierre Delaage,LH/693/56,17721318w,1766-01-23T00:00:00Z,Angers,Point(-0.555555555 47.472777777),1840-01-22T00:00:00Z,Angers,Point(-0.555555555 47.472777777),officier,
Henri-Zacharie Desgouttes,LH/1182/12,12601589p,1762-10-08T00:00:00Z,Genève,Point(6.15 46.2),1834-12-01T00:00:00Z,Genève,Point(6.15 46.2),préfet,
Henri-Édouard Lombard,LH/1653/37,,1855-01-20T00:00:00Z,Marseille,Point(5.376388888 43.296666666),1929-07-25T00:00:00Z,8e arrondissement de Paris,Point(2.311111111 48.874166666),sculpteur,
Henri-Étienne Beaunis,LH/156/75,12463055c,1830-08-02T00:00:00Z,Amboise,Point(0.9825 47.411388888),1921-07-20T00:00:00Z,Le Cannet,Point(7.018611111 43.576111111),anatomiste,
Henri-Étienne Beaunis,LH/156/75,12463055c,1830-08-02T00:00:00Z,Amboise,Point(0.9825 47.411388888),1921-07-20T00:00:00Z,Le Cannet,Point(7.018611111 43.576111111),physiologiste,
Henri-Étienne Beaunis,LH/156/75,12463055c,1830-08-02T00:00:00Z,Amboise,Point(0.9825 47.411388888),1921-07-20T00:00:00Z,Le Cannet,Point(7.018611111 43.576111111),psychologue,
Henri-Étienne Beaunis,LH/156/75,12463055c,1830-08-02T00:00:00Z,Amboise,Point(0.9825 47.411388888),1921-07-20T00:00:00Z,Le Cannet,Point(7.018611111 43.576111111),médecin,
Henri Alfred Auguste Dubois,19800035/214/28070,,1859-08-21T00:00:00Z,Rome,Point(12.482777777 41.893055555),,,,sculpteur,
Henri Amiel,19800035/1359/57296,,1907-05-17T00:00:00Z,Paris,Point(2.351388888 48.856944444),1976-01-27T00:00:00Z,Le Havre,Point(0.108055555 49.494166666),officier,
Henri Amédée Mercure de Turenne d'Aynac,LH/2638/84,,1776-09-23T00:00:00Z,Pau,Point(-0.37 43.300833333),1852-03-16T00:00:00Z,Paris,Point(2.351388888 48.856944444),officier,
Henri Amédée Mercure de Turenne d'Aynac,LH/2638/84,,1776-09-23T00:00:00Z,Pau,Point(-0.37 43.300833333),1852-03-16T00:00:00Z,Paris,Point(2.351388888 48.856944444),personnalité politique,
Henri Amédée Mercure de Turenne d'Aynac,LH/2638/84,,1776-09-23T00:00:00Z,Pau,Point(-0.37 43.300833333),1852-03-16T00:00:00Z,Paris,Point(2.351388888 48.856944444),militaire,
Henri Arthus,19800035/372/49925,,1872-03-10T00:00:00Z,Le Mans,Point(0.196944444 48.004166666),1962-08-12T00:00:00Z,Houilles,Point(2.188333333 48.925555555),skipper,
Henri Auriol,19800035/803/91136,108814596,1880-05-08T00:00:00Z,Toulouse,Point(1.443888888 43.604444444),1959-01-16T00:00:00Z,Baziège,Point(1.615 43.454444444),personnalité politique,
Henri Bachelet,LH/86/84,15555372n,1852-09-07T00:00:00Z,Écoust-Saint-Mein,Point(2.910277777 50.181944444),1930-10-01T00:00:00Z,Vaulx-Vraucourt,Point(2.908611111 50.146666666),personnalité politique,
Henri Avril,19800035/54/6585,,1888-12-04T00:00:00Z,Cavan,Point(-3.344722222 48.671944444),1949-01-17T00:00:00Z,Saint-Brieuc,Point(-2.760277777 48.513611111),résistant,
Henri Avril,19800035/54/6585,,1888-12-04T00:00:00Z,Cavan,Point(-3.344722222 48.671944444),1949-01-17T00:00:00Z,Saint-Brieuc,Point(-2.760277777 48.513611111),personnalité politique,
Henri Baillardel de Lareinty,LH/91/54,15372505d,1824-01-19T00:00:00Z,Toulon,Point(5.930555555 43.125),1901-03-09T00:00:00Z,Frossay,Point(-1.934166666 47.243888888),personnalité politique,
Henri Baillardel de Lareinty,LH/91/54,15372505d,1824-01-19T00:00:00Z,Toulon,Point(5.930555555 43.125),1901-03-08T00:00:00Z,Frossay,Point(-1.934166666 47.243888888),personnalité politique,
Henri Barré,19800035/1129/29382,,1888-08-09T00:00:00Z,Jazeneuil,Point(0.068888888 46.465),1972-07-28T00:00:00Z,rue Charles-Cros,Point(2.4083 48.8768),typographe,
Henri Barré,19800035/1129/29382,,1888-08-09T00:00:00Z,Jazeneuil,Point(0.068888888 46.465),1972-07-28T00:00:00Z,rue Charles-Cros,Point(2.4083 48.8768),personnalité politique,
Henri Baulig,19800035/435/58196,15337304w,1877-06-17T00:00:00Z,10e arrondissement de Paris,Point(2.357852777 48.875508333),1962-08-08T00:00:00Z,Ingwiller,Point(7.476944444 48.873055555),géographe,
Henri Beauclair,LH/153/21,11890776q,1860-12-21T00:00:00Z,Lisieux,Point(0.225555555 49.145555555),,,,romancier,
Henri Beauclair,LH/153/21,11890776q,1860-12-21T00:00:00Z,Lisieux,Point(0.225555555 49.145555555),,,,journaliste,
Henri Beauclair,LH/153/21,11890776q,1860-12-21T00:00:00Z,Lisieux,Point(0.225555555 49.145555555),,,,poète,
Henri Beauclair,LH/153/21,11890776q,1860-12-21T00:00:00Z,Lisieux,Point(0.225555555 49.145555555),,,,écrivain,
Henri Beraldi,LH/183/51,12519650w,1849-02-06T00:00:00Z,Paris,Point(2.351388888 48.856944444),1931-03-31T00:00:00Z,Paris,Point(2.351388888 48.856944444),historien de l'art,
Henri Béraldi,LH/183/51,12519650w,1849-02-06T00:00:00Z,Paris,Point(2.351388888 48.856944444),1931-03-31T00:00:00Z,Paris,Point(2.351388888 48.856944444),historien de l'art,
Henri Bernès,19800035/279/37368,10719327m,,,,,,,poète,
Henri Berriau,LH/205/9,11707897m,1871-01-01T00:00:00Z,Loire-Atlantique,Point(-1.666666666 47.333333333),1918-01-01T00:00:00Z,Rabat,Point(-6.836111111 34.025277777),militaire,
Henri Biva,LH/246/1,149698377,1848-01-23T00:00:00Z,18e arrondissement de Paris,Point(2.344447222 48.89215),1929-02-02T00:00:00Z,10e arrondissement de Paris,Point(2.357852777 48.875508333),peintre,
Henri Biva,LH/246/1,149698377,1848-01-23T00:00:00Z,18e arrondissement de Paris,Point(2.344447222 48.89215),1929-02-02T00:00:00Z,10e arrondissement de Paris,Point(2.357852777 48.875508333),naturaliste,
Henri Blondel,LH/260/49,,1821-01-01T00:00:00Z,Reims,Point(4.028611111 49.265277777),1897-01-01T00:00:00Z,16e arrondissement de Paris,Point(2.276488888 48.863611111),architecte,
Henri Bléhaut,19800035/375/50346,12221039g,1889-11-22T00:00:00Z,3e arrondissement de Lyon,Point(4.855822222 45.7586),1962-12-08T00:00:00Z,Paris,Point(2.351388888 48.856944444),militaire,
Henri Bocquillon,LH/264/63,144070859,1834-06-05T00:00:00Z,Crugny,Point(3.738888888 49.254166666),1883-05-06T00:00:00Z,Paris,Point(2.351388888 48.856944444),illustrateur scientifique,
Henri Bocquillon,LH/264/63,144070859,1834-06-05T00:00:00Z,Crugny,Point(3.738888888 49.254166666),1883-05-06T00:00:00Z,Paris,Point(2.351388888 48.856944444),botaniste,
Henri Bocquillon,LH/264/63,144070859,1834-06-05T00:00:00Z,Crugny,Point(3.738888888 49.254166666),1883-05-06T00:00:00Z,Paris,Point(2.351388888 48.856944444),médecin,
Henri Bompard,LH/276/27,,1821-03-02T00:00:00Z,Bar-le-Duc,Point(5.167222222 48.771666666),1906-02-19T00:00:00Z,Paris,Point(2.351388888 48.856944444),personnalité politique,
Henri Bouret,19800035/1076/23807,10886204k,1916-05-14T00:00:00Z,Lanvollon,Point(-2.985 48.63),1971-02-24T00:00:00Z,Bobigny,Point(2.438611111 48.909722222),haut fonctionnaire,
Henri Bouret,19800035/1076/23807,10886204k,1916-05-14T00:00:00Z,Lanvollon,Point(-2.985 48.63),1971-02-24T00:00:00Z,Bobigny,Point(2.438611111 48.909722222),personnalité politique,
Henri Bourrillon,19800035/175/22639,,1891-04-20T00:00:00Z,Mende,Point(3.500555555 44.518333333),1945-05-03T00:00:00Z,Blšany,Point(13.47128091 50.217431991),résistant,
Henri Bourrillon,19800035/175/22639,,1891-04-20T00:00:00Z,Mende,Point(3.500555555 44.518333333),1945-05-03T00:00:00Z,Blšany,Point(13.47128091 50.217431991),personnalité politique,
Henri Bourrillon,19800035/175/22639,,1891-04-20T00:00:00Z,Mende,Point(3.500555555 44.518333333),1945-05-03T00:00:00Z,Blšany,Point(13.47128091 50.217431991),avocat,
Henri Brispot,19800035/189/24586,149615720,1846-07-05T00:00:00Z,Beauvais,Point(2.0875 49.434166666),1928-01-01T00:00:00Z,Paris,Point(2.351388888 48.856944444),lithographe,
Henri Brispot,19800035/189/24586,149615720,1846-07-05T00:00:00Z,Beauvais,Point(2.0875 49.434166666),1928-01-01T00:00:00Z,Paris,Point(2.351388888 48.856944444),peintre,
Henri Brunel,LH/382/14,,1871-03-08T00:00:00Z,Cantal,Point(3.1 45.033333333),,,,notaire,
Henri Brunel,LH/382/14,,1871-03-08T00:00:00Z,Cantal,Point(3.1 45.033333333),,,,personnalité politique,
Henri Buquet,LH/393/10,,1809-07-15T00:00:00Z,Paris,Point(2.351388888 48.856944444),1889-06-12T00:00:00Z,Nancy,Point(6.183611111 48.692777777),personnalité politique,
Henri Béghin,19800035/966/12071,12938863n,1876-09-16T00:00:00Z,Lille,Point(3.0575 50.631944444),1969-02-22T00:00:00Z,Paris,Point(2.351388888 48.856944444),professeur d'université,
Henri Béghin,19800035/966/12071,12938863n,1876-09-16T00:00:00Z,Lille,Point(3.0575 50.631944444),1969-02-22T00:00:00Z,Paris,Point(2.351388888 48.856944444),mathématicien,
Henri Cabot de Dampmartin,LH/652/53,12462095c,1755-06-30T00:00:00Z,Uzès,Point(4.419722222 44.0125),1825-07-12T00:00:00Z,Paris,Point(2.351388888 48.856944444),personnalité politique,
Henri Canard,LH/417/30,,1824-04-10T00:00:00Z,Rocroi,Point(4.521388888 49.925277777),1894-04-20T00:00:00Z,Rochefort,Point(-0.966944444 45.941944444),officier,
Henri Cangardel,19800035/1086/24765,11820133b,1881-07-06T00:00:00Z,Marminiac,Point(1.193888888 44.665555555),1971-01-30T00:00:00Z,Paris,Point(2.351388888 48.856944444),industriel,
Henri Cangardel,19800035/1086/24765,11820133b,1881-07-06T00:00:00Z,Marminiac,Point(1.193888888 44.665555555),1971-01-30T00:00:00Z,Paris,Point(2.351388888 48.856944444),personnalité du monde des affaires,
"Henri Carette (homme politique, 1832-1891)",LH/427/36,,1822-09-10T00:00:00Z,Auffrique-et-Nogent,Point(3.324412 49.516799),,,,personnalité politique,
Henri Chalamet,LH/469/53,,1849-09-16T00:00:00Z,Tournon-sur-Rhône,Point(4.832777777 45.067222222),1935-05-17T00:00:00Z,Valence,Point(4.890833333 44.9325),personnalité politique,
Henri Chaput,LH/486/61,10600079g,1857-11-17T00:00:00Z,Tonnerre,Point(3.973333333 47.855277777),1919-02-21T00:00:00Z,Paris,Point(2.351388888 48.856944444),chirurgien,
Henri Chaput,LH/486/61,10600079g,1857-11-17T00:00:00Z,Tonnerre,Point(3.973333333 47.855277777),1919-02-21T00:00:00Z,Paris,Point(2.351388888 48.856944444),médecin,
Henri Chardon,LH/488/60,12462032g,1861-10-01T00:00:00Z,Saint-Lô,Point(-1.091666666 49.114444444),1939-04-25T00:00:00Z,Montreux,Point(6.916666666 46.433333333),juriste,
Henri Chassin,19800035/244/32481,,1840-07-15T00:00:00Z,Orsay,Point(2.1875 48.698055555),,,,personnalité politique,
Henri Charrier,19800035/215/28223,14971528q,1859-09-19T00:00:00Z,Paris,Point(2.351388888 48.856944444),1950-01-01T00:00:00Z,Paris,Point(2.351388888 48.856944444),peintre,
Henri Chaumat,19800035/1466/69697,,1867-02-07T00:00:00Z,Lyon,Point(4.841388888 45.758888888),2000-01-01T00:00:00Z,14e arrondissement de Paris,Point(2.326888888 48.833022222),physicien,
Henri Chevreau,LH/525/74,103466567,1823-04-27T00:00:00Z,Paris,Point(2.351388888 48.856944444),1903-05-26T00:00:00Z,Yerres,Point(2.490833333 48.716111111),personnalité politique,
Henri Chevreau,LH/525/74,103466567,1823-04-28T00:00:00Z,Paris,Point(2.351388888 48.856944444),1903-05-26T00:00:00Z,Yerres,Point(2.490833333 48.716111111),personnalité politique,
Henri Claudon,LH/544/28,,1864-08-21T00:00:00Z,Ambert,Point(3.741666666 45.549444444),1935-03-14T00:00:00Z,Paris,Point(2.351388888 48.856944444),militaire,
Henri Cochon de Lapparent,LH/558/64,107473283,1840-05-15T00:00:00Z,Cosne-Cours-sur-Loire,Point(2.925 47.410277777),1931-07-01T00:00:00Z,Saint-Éloy-de-Gy,Point(2.3425 47.156111111),agronome,
Henri Cochon de Lapparent,LH/558/64,107473283,1840-05-15T00:00:00Z,Cosne-Cours-sur-Loire,Point(2.925 47.410277777),1931-07-01T00:00:00Z,Saint-Éloy-de-Gy,Point(2.3425 47.156111111),haut fonctionnaire,
Henri Colin,19800035/102/12866,113265064,1869-03-23T00:00:00Z,6e arrondissement de Paris,Point(2.332233333 48.850530555),1954-01-03T00:00:00Z,Paris,Point(2.351388888 48.856944444),militaire,
Henri Collignon,LH/568/68,118204664,1856-10-02T00:00:00Z,Caudéran,Point(-0.6169 44.8512),1915-03-02T00:00:00Z,Vauquois,Point(5.0725 49.203055555),haut fonctionnaire,
Henri Collignon,LH/568/68,118204664,1856-10-02T00:00:00Z,Caudéran,Point(-0.6169 44.8512),1915-03-02T00:00:00Z,Vauquois,Point(5.0725 49.203055555),juriste,
Henri Collin,LH/569/30,119527516,1853-07-29T00:00:00Z,Bourges,Point(2.395555555 47.083611111),1921-11-30T00:00:00Z,Metz,Point(6.176944444 49.119722222),prêtre catholique,
Henri Collin,LH/569/30,119527516,1853-07-29T00:00:00Z,Bourges,Point(2.395555555 47.083611111),1921-11-30T00:00:00Z,Metz,Point(6.176944444 49.119722222),personnalité politique,
Henri Conneau,LH/581/10,14497919v,1803-01-01T00:00:00Z,Milan,Point(9.19 45.466944444),,,,personnalité politique,
Henri Conneau,LH/581/10,14497919v,1803-06-04T00:00:00Z,Milan,Point(9.19 45.466944444),,,,personnalité politique,
Henri Conneau,LH/581/10,14497919v,1803-01-01T00:00:00Z,Milan,Point(9.19 45.466944444),,,,médecin,
Henri Conneau,LH/581/10,14497919v,1803-06-04T00:00:00Z,Milan,Point(9.19 45.466944444),,,,médecin,
Henri Cor,19800035/726/82548,10197326d,1864-05-01T00:00:00Z,Lorient,Point(-3.366388888 47.745833333),,,,personnalité politique,
Henri Cornat,19800035/930/8356,114558849,1903-02-14T00:00:00Z,Lunéville,Point(6.501666666 48.589444444),,,,personnalité politique,
Henri Cosnier,LH/597/13,17045107v,1869-07-14T00:00:00Z,Indre,Point(1.6 46.766666666),1932-09-23T00:00:00Z,Indre,Point(1.6 46.766666666),personnalité politique,
Henri Davillier,LH/674/74,,1813-02-21T00:00:00Z,Paris,Point(2.351388888 48.856944444),1882-04-15T00:00:00Z,Paris,Point(2.351388888 48.856944444),financier,
Henri Davillier,LH/674/74,,1813-02-21T00:00:00Z,Paris,Point(2.351388888 48.856944444),1882-04-15T00:00:00Z,Paris,Point(2.351388888 48.856944444),banquier,
Henri Daydé,LH/675/84,,1847-04-27T00:00:00Z,Cenne-Monestiés,Point(2.1175 43.331944444),1924-11-13T00:00:00Z,Paris,Point(2.351388888 48.856944444),ingénieur,
Henri Debray,LH/680/24,125664332,1827-07-26T00:00:00Z,Amiens,Point(2.297777777 49.891944444),1888-07-19T00:00:00Z,Paris,Point(2.351388888 48.856944444),chimiste,
Henri Dehérain,19800035/1306/50913,12304616z,1867-03-31T00:00:00Z,Paris,Point(2.351388888 48.856944444),,,,géographe,
Henri Dehérain,19800035/1306/50913,12304616z,1867-03-31T00:00:00Z,Paris,Point(2.351388888 48.856944444),,,,historien,
Henri Deglane,19800035/141/17879,,1855-12-10T00:00:00Z,Paris,Point(2.351388888 48.856944444),1931-05-13T00:00:00Z,Dordogne,Point(0.666666666 45.0),architecte,
Henri Deneux,19800035/1004/16049,121238646,1874-10-16T00:00:00Z,Reims,Point(4.028611111 49.265277777),1969-04-15T00:00:00Z,Paris,Point(2.351388888 48.856944444),architecte,
Henri Deneux,19800035/1004/16049,121238646,1874-10-16T00:00:00Z,Reims,Point(4.028611111 49.265277777),1969-04-15T00:00:00Z,Paris,Point(2.351388888 48.856944444),photographe,
Henri Deschamps,19800035/932/8643,,1899-05-24T00:00:00Z,Antananarivo,Point(47.521388888 -18.938611111),,,,enseignant,
Henri Descours,19800035/216/28332,,1858-10-30T00:00:00Z,Saint-Étienne,Point(4.389722222 45.433888888),,,,éleveur de chevaux,
Henri Descours,19800035/216/28332,,1858-10-30T00:00:00Z,Saint-Étienne,Point(4.389722222 45.433888888),,,,industriel,
Henri Descours,19800035/216/28332,,1858-10-30T00:00:00Z,Saint-Étienne,Point(4.389722222 45.433888888),,,,personnalité politique,
Henri Deverin,LH/765/68,109459158,1846-02-06T00:00:00Z,Paris,Point(2.351388888 48.856944444),1922-04-01T00:00:00Z,Paris,Point(2.351388888 48.856944444),architecte,
Henri Dorey,19800035/868/2013,,1907-02-12T00:00:00Z,Terrans,Point(5.2232 46.8848),1967-11-16T00:00:00Z,Blois,Point(1.327222222 47.593055555),personnalité politique,
Henri Ding,LH/778/49,102136739,1844-06-30T00:00:00Z,Grenoble,Point(5.726388888 45.186944444),1898-08-24T00:00:00Z,Grenoble,Point(5.726388888 45.186944444),sculpteur,
Henri Dominique Lallemand,LH/1450/49,,1777-10-17T00:00:00Z,Metz,Point(6.176944444 49.119722222),1823-09-15T00:00:00Z,Philadelphie,Point(-75.163611111 39.952777777),officier,
Henri Doniol,LH/789/4,119003898,1818-04-20T00:00:00Z,Riom,Point(3.1125 45.893611111),1906-06-19T00:00:00Z,Paris,Point(2.351388888 48.856944444),haut fonctionnaire,
Henri Doniol,LH/789/4,119003898,1818-04-20T00:00:00Z,Riom,Point(3.1125 45.893611111),1906-06-19T00:00:00Z,Paris,Point(2.351388888 48.856944444),historien,
Henri Douvillé,LH/800/13,15317644j,1846-06-16T00:00:00Z,Toulouse,Point(1.443888888 43.604444444),1937-01-20T00:00:00Z,Paris,Point(2.351388888 48.856944444),malacologiste,
Henri Douvillé,LH/800/13,15317644j,1846-06-16T00:00:00Z,Toulouse,Point(1.443888888 43.604444444),1937-01-19T00:00:00Z,Paris,Point(2.351388888 48.856944444),malacologiste,
Henri Douvillé,LH/800/13,15317644j,1846-06-16T00:00:00Z,Toulouse,Point(1.443888888 43.604444444),1937-01-20T00:00:00Z,Paris,Point(2.351388888 48.856944444),paléontologue,
Henri Douvillé,LH/800/13,15317644j,1846-06-16T00:00:00Z,Toulouse,Point(1.443888888 43.604444444),1937-01-19T00:00:00Z,Paris,Point(2.351388888 48.856944444),paléontologue,
Henri Douvillé,LH/800/13,15317644j,1846-06-16T00:00:00Z,Toulouse,Point(1.443888888 43.604444444),1937-01-20T00:00:00Z,Paris,Point(2.351388888 48.856944444),géologue,
Henri Douvillé,LH/800/13,15317644j,1846-06-16T00:00:00Z,Toulouse,Point(1.443888888 43.604444444),1937-01-19T00:00:00Z,Paris,Point(2.351388888 48.856944444),géologue,
Henri Duhem,19800035/462/61766,14979416c,1860-04-07T00:00:00Z,Douai,Point(3.079166666 50.370833333),1941-10-24T00:00:00Z,Juan-les-Pins,Point(7.109444444 43.571111111),peintre,
Henri Dupin,LH/852/37,12166302t,1787-09-01T00:00:00Z,Paris,Point(2.351388888 48.856944444),1887-04-05T00:00:00Z,9e arrondissement de Paris,Point(2.336966666 48.878280555),librettiste,
Henri Dupin,LH/852/37,12166302t,1787-09-01T00:00:00Z,Paris,Point(2.351388888 48.856944444),1887-04-05T00:00:00Z,9e arrondissement de Paris,Point(2.336966666 48.878280555),dramaturge,
Henri Dupin,LH/852/37,12166302t,1787-09-01T00:00:00Z,Paris,Point(2.351388888 48.856944444),1887-04-05T00:00:00Z,9e arrondissement de Paris,Point(2.336966666 48.878280555),écrivain,
Henri Duret,LH/872/7,13485964v,1849-01-01T00:00:00Z,Condé-sur-Noireau,Point(-0.55 48.850833333),1921-04-07T00:00:00Z,Lille,Point(3.0575 50.631944444),chirurgien,
Henri Duret,LH/872/7,13485964v,1849-01-01T00:00:00Z,Condé-sur-Noireau,Point(-0.55 48.850833333),1921-01-01T00:00:00Z,Lille,Point(3.0575 50.631944444),chirurgien,
Henri Duret,LH/872/7,13485964v,1849-07-07T00:00:00Z,Condé-sur-Noireau,Point(-0.55 48.850833333),1921-04-07T00:00:00Z,Lille,Point(3.0575 50.631944444),chirurgien,
Henri Duret,LH/872/7,13485964v,1849-07-07T00:00:00Z,Condé-sur-Noireau,Point(-0.55 48.850833333),1921-01-01T00:00:00Z,Lille,Point(3.0575 50.631944444),chirurgien,
Henri Duret,LH/872/7,13485964v,1849-01-01T00:00:00Z,Condé-sur-Noireau,Point(-0.55 48.850833333),1921-04-07T00:00:00Z,Lille,Point(3.0575 50.631944444),neurologue,
Henri Duret,LH/872/7,13485964v,1849-01-01T00:00:00Z,Condé-sur-Noireau,Point(-0.55 48.850833333),1921-01-01T00:00:00Z,Lille,Point(3.0575 50.631944444),neurologue,
Henri Duret,LH/872/7,13485964v,1849-07-07T00:00:00Z,Condé-sur-Noireau,Point(-0.55 48.850833333),1921-04-07T00:00:00Z,Lille,Point(3.0575 50.631944444),neurologue,
Henri Duret,LH/872/7,13485964v,1849-07-07T00:00:00Z,Condé-sur-Noireau,Point(-0.55 48.850833333),1921-01-01T00:00:00Z,Lille,Point(3.0575 50.631944444),neurologue,
Henri Duret,LH/872/7,13485964v,1849-01-01T00:00:00Z,Condé-sur-Noireau,Point(-0.55 48.850833333),1921-04-07T00:00:00Z,Lille,Point(3.0575 50.631944444),médecin,
Henri Duret,LH/872/7,13485964v,1849-01-01T00:00:00Z,Condé-sur-Noireau,Point(-0.55 48.850833333),1921-01-01T00:00:00Z,Lille,Point(3.0575 50.631944444),médecin,
Henri Duret,LH/872/7,13485964v,1849-07-07T00:00:00Z,Condé-sur-Noireau,Point(-0.55 48.850833333),1921-04-07T00:00:00Z,Lille,Point(3.0575 50.631944444),médecin,
Henri Duret,LH/872/7,13485964v,1849-07-07T00:00:00Z,Condé-sur-Noireau,Point(-0.55 48.850833333),1921-01-01T00:00:00Z,Lille,Point(3.0575 50.631944444),médecin,
Henri Désiré Gauquié,19800035/231/30671,14963379b,1858-10-22T00:00:00Z,Flers-lez-Lille,Point(3.12917 50.63611),1927-08-19T00:00:00Z,Montfort-l'Amaury,Point(1.809166666 48.777222222),sculpteur,
Henri Ebelot,LH/888/8,10297873g,1831-08-20T00:00:00Z,Saint-Gaudens,Point(0.723333333 43.108055555),1902-08-21T00:00:00Z,Toulouse,Point(1.443888888 43.604444444),personnalité politique,
Henri Ebelot,LH/888/8,10297873g,1831-08-20T00:00:00Z,Saint-Gaudens,Point(0.723333333 43.108055555),1902-08-21T00:00:00Z,Toulouse,Point(1.443888888 43.604444444),avocat,
Henri Espivent de La Villesboisnet,LH/907/26,,1813-03-30T00:00:00Z,Londres,Point(-0.1275 51.507222222),1908-01-25T00:00:00Z,Paris,Point(2.351388888 48.856944444),personnalité politique,
Henri Espivent de La Villesboisnet,LH/907/26,,1813-03-30T00:00:00Z,Londres,Point(-0.1275 51.507222222),1908-01-25T00:00:00Z,Paris,Point(2.351388888 48.856944444),militaire,
Henri Eugène Calvel,LH/411/38,,1848-03-28T00:00:00Z,Monpazier,Point(0.894166666 44.680833333),1927-02-27T00:00:00Z,Dordogne,Point(0.666666666 45.0),militaire,
Henri Fondi de Niort,19800035/808/91743,,1888-01-01T00:00:00Z,Sennecey-le-Grand,Point(4.870277777 46.6425),1958-01-01T00:00:00Z,Sennecey-le-Grand,Point(4.870277777 46.6425),militaire,
Henri Fonfrède,LH/992/3,12511943h,1788-02-21T00:00:00Z,Bordeaux,Point(-0.579444444 44.837777777),1841-07-23T00:00:00Z,Bordeaux,Point(-0.579444444 44.837777777),journaliste,
Henri Fonfrède,LH/992/3,12511943h,1788-02-21T00:00:00Z,Bordeaux,Point(-0.579444444 44.837777777),1841-07-23T00:00:00Z,Bordeaux,Point(-0.579444444 44.837777777),économiste,
Henri Fonfrède,LH/992/3,12511943h,1788-02-21T00:00:00Z,Bordeaux,Point(-0.579444444 44.837777777),1841-07-23T00:00:00Z,Bordeaux,Point(-0.579444444 44.837777777),personnalité politique,
Henri Foreau,19800035/729/82855,149740340,1866-02-19T00:00:00Z,Paris,Point(2.351388888 48.856944444),1938-04-01T00:00:00Z,Paris,Point(2.351388888 48.856944444),peintre,
Henri Franck,LH/1025/39,13775822z,1888-12-02T00:00:00Z,Paris,Point(2.351388888 48.856944444),1912-02-25T00:00:00Z,Paris,Point(2.351388888 48.856944444),poète,
