"name","title","date","s","work"
"Paul-Henri-Benjamin d' Estournelles de Constant","Compte-rendu du banquet de La Flèche, offert à M. d'Estournelles, le 5 juin 1898, en l'honneur de sa réélection à la Chambre des Députés","1898","http://data.bnf.fr/ark:/12148/cb12169093v","http://data.bnf.fr/temp-work/1f969c8c4e94c64823ea63eb4d4de39c/#about"
"Paul-Henri-Benjamin d' Estournelles de Constant","L'Albanie et la Paix de l'Europe","1920","http://data.bnf.fr/ark:/12148/cb12169093v","http://data.bnf.fr/temp-work/89a93b314ee98384f11e9654e12030ea/#about"
"Gaston Darboux","L'industrie des pêches aux colonies, nos richesses coloniales 1900-1905","1906","http://data.bnf.fr/ark:/12148/cb122772621","http://data.bnf.fr/temp-work/b055f3865fc7813c00889d5d782f9a7e/#about"
"Mathilde Alanic","Le devoir du fils","1921","http://data.bnf.fr/ark:/12148/cb127262409","http://data.bnf.fr/temp-work/4ba00980927453fdc8b7b3b7cf075372/#about"
"André Geiger","""Fors l'honneur !"" roman d'un lieutenant de vaisseau","1912","http://data.bnf.fr/ark:/12148/cb12728705n","http://data.bnf.fr/temp-work/5956f18e2e8c2a54f4a8825408d61aea/#about"
"Mathilde Alanic","Le Sachet de lavande","1924","http://data.bnf.fr/ark:/12148/cb127262409","http://data.bnf.fr/temp-work/a33ecece04fcbbb555fbeb9015249aeb/#about"
"Mathilde Alanic","Aime et tu renaîtras","1921","http://data.bnf.fr/ark:/12148/cb127262409","http://data.bnf.fr/temp-work/a6267c9d3d20d7dcfec6d360dfd6ae39/#about"
"Maurice Lamy","Les maladies héréditaires","1965","http://data.bnf.fr/ark:/12148/cb126180238","http://data.bnf.fr/temp-work/237b71aa488c8c4b4677f56b023e2679/#about"
"Maurice Lamy","Les jumeaux","1949","http://data.bnf.fr/ark:/12148/cb126180238","http://data.bnf.fr/temp-work/30da9fbad02d8aea3aa3a3c458650f41/#about"
"Maurice Lamy","Tempéraments et prédispositions aux maladies","1970","http://data.bnf.fr/ark:/12148/cb126180238","http://data.bnf.fr/temp-work/e7029305a9dd90cc88fcd0872c8f1d43/#about"
"Maurice Lamy","Précis de génétique médicale","1952","http://data.bnf.fr/ark:/12148/cb126180238","http://data.bnf.fr/temp-work/ecb7e68ff40cd4c3af88ad588001ed95/#about"
"Stanislas Touchet","Correspondance échangée entre M. l'évêque d'Orléans et M. le maire d'Orléans , et documents divers relatifs à la fête de Jeanne d'Arc de 1913","1913","http://data.bnf.fr/ark:/12148/cb121837378","http://data.bnf.fr/temp-work/74c3cc723a9cdabf4286129a8f1e088c/#about"
"Édouard Daladier","Discours prononcé","1945","http://data.bnf.fr/ark:/12148/cb121964450","http://data.bnf.fr/temp-work/b42b7a0d9e39a4f2ef7dc82da7f2dc6f/#about"
"Maurice Leenhardt","La Joie","1930","http://data.bnf.fr/ark:/12148/cb12325100v","http://data.bnf.fr/temp-work/699addb2f2c6a8f0b4156d995e5d31b7/#about"
"Georges Rouault","Souvenirs intimes : G. Moreau, Léon Bloy, Cézanne, Ch. Baudelaire, Renoir, Daumier, J.-K. Huysmans, Degas ; ornés d'une lithographie originale","1927","http://data.bnf.fr/ark:/12148/cb11922740x","http://data.bnf.fr/temp-work/3d0613c142fb372a4b48b7472cee4815/#about"
"Georges Rouault","Divertissement","1943","http://data.bnf.fr/ark:/12148/cb11922740x","http://data.bnf.fr/temp-work/4f9df3538f6d8403f0cdcd60d734bb24/#about"
"Georges Rouault","Soliloques","1944","http://data.bnf.fr/ark:/12148/cb11922740x","http://data.bnf.fr/temp-work/a75fcdec4255eaf33dba5a030f1a24a4/#about"
"Maurice Maindron","Monsieur de Clérambon","1904","http://data.bnf.fr/ark:/12148/cb11913997g","http://data.bnf.fr/temp-work/0afe9fdc6460110c962bd64703e81705/#about"
"Maurice Maindron","L'Art indien","1899","http://data.bnf.fr/ark:/12148/cb11913997g","http://data.bnf.fr/temp-work/1883061413bf8fd081cef28395cd4ad7/#about"
"Maurice Maindron","Le Naturaliste amateur : botanique, zoologie, minéralogie, géologie","1897","http://data.bnf.fr/ark:/12148/cb11913997g","http://data.bnf.fr/temp-work/73a5ba7c8a64c101f242de0fe401ab6b/#about"
"Maurice Maindron","Récits du temps passé","1899","http://data.bnf.fr/ark:/12148/cb11913997g","http://data.bnf.fr/temp-work/928d10ace383a38e97377b47849639ba/#about"
"Maurice Maindron","Le tournoi de Vauplassans","1895","http://data.bnf.fr/ark:/12148/cb11913997g","http://data.bnf.fr/temp-work/a7b876f65199a6c864ec42543bd427e8/#about"
"Maurice Maindron","La collection d'armes du Musée d'artillerie","1894","http://data.bnf.fr/ark:/12148/cb11913997g","http://data.bnf.fr/temp-work/cde0155b24279d920feed797aec445c7/#about"
"Maurice Maindron","L'Arbre de science","1906","http://data.bnf.fr/ark:/12148/cb11913997g","http://data.bnf.fr/temp-work/d2754610bb030c56e64f0dff4ab8b2a9/#about"
"Maurice Maindron","L'arsenal des chevaliers de Malte au palais de La Valette","1907","http://data.bnf.fr/ark:/12148/cb11913997g","http://data.bnf.fr/temp-work/e5ffbb987b14bfc62444cb494eae9985/#about"
"Maurice Maindron","Le carquois","1907","http://data.bnf.fr/ark:/12148/cb11913997g","http://data.bnf.fr/temp-work/ea9ad11aaa47a8878129401c0c72c72c/#about"
"Maurice Maindron","Hommes et choses du vieux temps","1911","http://data.bnf.fr/ark:/12148/cb11913997g","http://data.bnf.fr/temp-work/f173e0c3ec726ace2de6264114358e8b/#about"
"Roger Martin du Gard","Dialogue","1932","http://data.bnf.fr/ark:/12148/cb119147766","http://data.bnf.fr/temp-work/1b6b27e1ad8687ca1fe8a7dd2c1018c4/#about"
"Louis de Launay","Sur des fragments de crânes humains et un débris de poterie contemporains de l'""ursus spelaeus""","1885","http://data.bnf.fr/ark:/12148/cb11911284q","http://data.bnf.fr/temp-work/503bbae642276260e2bef4e3bba21ba7/#about"
"Roger Martin du Gard","L'Abbaye de Jumièges","1927","http://data.bnf.fr/ark:/12148/cb119147766","http://data.bnf.fr/temp-work/8694b72b60dc893b0f6597d8c2bc945e/#about"
"André Beaufre","La France combattante, 1939-1945","1972","http://data.bnf.fr/ark:/12148/cb118907939","http://data.bnf.fr/temp-work/78be5b531f9f33ca0efa8320eb49c7ae/#about"
"Paul-Henri-Benjamin d' Estournelles de Constant","Pour l'aviation","1909","http://data.bnf.fr/ark:/12148/cb12169093v","http://data.bnf.fr/temp-work/2676707c803173e31a8a7aac9a4b05c9/#about"
"Maurice Lamy","Les Rhumatismes chroniques de l'enfance","1947","http://data.bnf.fr/ark:/12148/cb126180238","http://data.bnf.fr/temp-work/2a236fad392be47749b2d47b8b38f9c1/#about"
"Maurice Lamy","La Dénutrition","1948","http://data.bnf.fr/ark:/12148/cb126180238","http://data.bnf.fr/temp-work/a17d9335278fb2beea60cc590558885b/#about"
"Paul Gouzy","Proposition de loi ayant pour objet de prévenir les fraudes et les erreurs qui peuvent entacher les élections législatives","1898","http://data.bnf.fr/ark:/12148/cb131709282","http://data.bnf.fr/temp-work/5a42ada305133416e249077ad4fe25fe/#about"
"Jacques Rouché","L'Opéra et les moeurs nouvelles","1932","http://data.bnf.fr/ark:/12148/cb14809579x","http://data.bnf.fr/temp-work/01971a98e61b172bc09abf1d5c7319c7/#about"
"Maurice Hennequin","Sa majesté l'amour, opérette à spectacle en 3 actes et 8 tableaux (musique de Victor Roger)","1897","http://data.bnf.fr/ark:/12148/cb12735800p","http://data.bnf.fr/temp-work/474c625dabffe3e9699d02b125b0172f/#about"
"Jacques Rouché","La broderie de notre habit,... Lue dans la séance publique annuelle des cinq Académies du samedi 25 octobre 1924","1924","http://data.bnf.fr/ark:/12148/cb14809579x","http://data.bnf.fr/temp-work/55ceb132648526c14f19320718707f8f/#about"
"Jacques Rouché","Notice sur la vie et les travaux de M. Albéric d'Arenberg, lue dans la séance du samedi 11 juin 1927","1927","http://data.bnf.fr/ark:/12148/cb14809579x","http://data.bnf.fr/temp-work/74e9b139c540b5c922a0c300237313e8/#about"
"Jacques Rouché","La mise en scène de Don Juan","1934","http://data.bnf.fr/ark:/12148/cb14809579x","http://data.bnf.fr/temp-work/6515579040c0f8d260e3df9bb583c8f2/#about"
"Jacques Rouché","Souvenir","1936","http://data.bnf.fr/ark:/12148/cb14809579x","http://data.bnf.fr/temp-work/a9345cc5d1e56a321aa7d2d132b9c14d/#about"
"Jacques Ibert","Doléances et suggestions","1934","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/temp-work/73639d70bfac0fd96b062a3f0495c1d4/#about"
"Jacques Ibert","Notice sur la vie et les travaux de Guy Ropartz","1956","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/temp-work/c6ef87dd0d10c6ba16291dcf7291ed75/#about"
"Jacques Rouché","Tic-à-tic","1899","http://data.bnf.fr/ark:/12148/cb14809579x","http://data.bnf.fr/temp-work/e23e46157605b356214af16792bd829a/#about"
"Marcel Doret","Trait d'union avec le ciel","1955","http://data.bnf.fr/ark:/12148/cb129384715","http://data.bnf.fr/temp-work/4f0193ceec49e92081b93af5dd412b78/#about"
"Maurice Lamy","Titres et travaux scientifiques","1939","http://data.bnf.fr/ark:/12148/cb126180238","http://data.bnf.fr/temp-work/5f57130940b3cac6891229d60c0c4b1a/#about"
"Maurice Lamy","Leucose aiguë à plasmocytes","1944","http://data.bnf.fr/ark:/12148/cb126180238","http://data.bnf.fr/temp-work/7077c93c9b217b1d3cc747ce394825fa/#about"
"Maurice Lamy","Nécrologie : J. Milhit (1880-1943)","1943","http://data.bnf.fr/ark:/12148/cb126180238","http://data.bnf.fr/temp-work/cf56ba253f9dcbc7f5a47a521f18d110/#about"
"Maurice Lamy","Les Applications de la génétique à la médecine","1943","http://data.bnf.fr/ark:/12148/cb126180238","http://data.bnf.fr/temp-work/f18970f5d2c06c68b357264faf883979/#about"
"Alfred Cortot","Ce que chopin doit à la France","1931","http://data.bnf.fr/ark:/12148/cb124338987","http://data.bnf.fr/temp-work/0638d95c3791a094ae6c7248721a234b/#about"
"Alfred Cortot","Igor Strawinsky, le piano et les pianistes","1939","http://data.bnf.fr/ark:/12148/cb124338987","http://data.bnf.fr/temp-work/479bdcc90be531468fb2268be43c12e3/#about"
"Alfred Cortot","L'oeuvre pianistique d'Albert Roussel","1937","http://data.bnf.fr/ark:/12148/cb124338987","http://data.bnf.fr/temp-work/bcbe673205d3ea79ab89acb622963289/#about"
"Alfred Cortot","Attitude de l'interprète","1939","http://data.bnf.fr/ark:/12148/cb124338987","http://data.bnf.fr/temp-work/fd213acf1d53fe2111d43c69ca5add9c/#about"
"Maurice Lamy","Génétique médicale","1971","http://data.bnf.fr/ark:/12148/cb126180238","http://data.bnf.fr/temp-work/ea9398308c3201616fbfc0ed73d74869/#about"
"Maurice Leenhardt","Le cathéchumène canaque","1922","http://data.bnf.fr/ark:/12148/cb12325100v","http://data.bnf.fr/temp-work/4312794052e5bb503f4247852c1c9e06/#about"
"Maurice Leenhardt","Arts de l'Océanie","1947","http://data.bnf.fr/ark:/12148/cb12325100v","http://data.bnf.fr/temp-work/54f4b3b11949c13c102392592d599203/#about"
"Maurice Leenhardt","L'Habitation indigène dans les possessions françaises. Afrique du Nord","1931","http://data.bnf.fr/ark:/12148/cb12325100v","http://data.bnf.fr/temp-work/67d4b0b99d6dbc7403f1cffe6d548135/#about"
"Maurice Hennequin","Vous n'avez rien à déclarer ? pièce en 3 actes","1906","http://data.bnf.fr/ark:/12148/cb12735800p","http://data.bnf.fr/temp-work/36584aa0d4b1fc7237f44dd8e5a476fd/#about"
"Maurice Hennequin","La sonnette d'alarme","1923","http://data.bnf.fr/ark:/12148/cb12735800p","http://data.bnf.fr/temp-work/8236d7c82d90226161f145689ad1892c/#about"
"Maurice Hennequin","Une grosse affaire","1909","http://data.bnf.fr/ark:/12148/cb12735800p","http://data.bnf.fr/temp-work/b220e62651304e56b4546d2aa1e1bba3/#about"
"Paul-Henri-Benjamin d' Estournelles de Constant","La paix et l'enseignement pacifiste","1904","http://data.bnf.fr/ark:/12148/cb12169093v","http://data.bnf.fr/temp-work/a1c8377a9e1e22e45a89d7ed46aab412/#about"
"Maurice Blondel","La psychologie dramatique du mystère de la Passion à Oberammergau","1900","http://data.bnf.fr/ark:/12148/cb121378709","http://data.bnf.fr/temp-work/ce9df6f8764cf9e5aa90ac356333c1ab/#about"
"François d' Astier de La Vigerie","Le Ciel n'était pas vide, 1940","1952","http://data.bnf.fr/ark:/12148/cb121964063","http://data.bnf.fr/temp-work/19ccc11e168da9e7dd9c21696a8cbaa8/#about"
"Édouard Daladier","Parti républicain radical et radical-socialiste... Discours prononcé par M. le président Edouard Daladier au cours du débat de politique générale, 36e Congrès, 20, 21, 22 et 23 août 1945","1945","http://data.bnf.fr/ark:/12148/cb121964450","http://data.bnf.fr/temp-work/45a7651197126abc2fd8887c3f8df38e/#about"
"François d' Astier de La Vigerie","Mermoz","1946","http://data.bnf.fr/ark:/12148/cb121964063","http://data.bnf.fr/temp-work/68c5ebbec882351523ef6b5c7c3b8a88/#about"
"Édouard Daladier","Paroles de France","1939","http://data.bnf.fr/ark:/12148/cb121964450","http://data.bnf.fr/temp-work/82c99238afa5ff4d8cf6da0faf814f42/#about"
"Édouard Daladier","France, les combattants te parlent !","1940","http://data.bnf.fr/ark:/12148/cb121964450","http://data.bnf.fr/temp-work/c45582c52b66fcdbc7627b4655852930/#about"
"Édouard Daladier","Discours de Noël","1939","http://data.bnf.fr/ark:/12148/cb121964450","http://data.bnf.fr/temp-work/fe1e5decfefe528a198e44889bf58e2b/#about"
"Louis Comte","Oeuvre des enfants à la montagne","1902","http://data.bnf.fr/ark:/12148/cb12049810z","http://data.bnf.fr/temp-work/0260f0fd9c7d792ceddee0241ad81f38/#about"
"Roger Martin du Gard","Sur la mort d'André Gide","1952","http://data.bnf.fr/ark:/12148/cb119147766","http://data.bnf.fr/temp-work/5a6ce02cbcb369ef314606ef64d60636/#about"
"Louis de Launay","L'homme paléolithique et la poterie paléolithique dans la Lozère","1886","http://data.bnf.fr/ark:/12148/cb11911284q","http://data.bnf.fr/temp-work/d621109a52ae0e04b9c5349f35be9276/#about"
"Marc Bloch","Les 'Colliberti","1928","http://data.bnf.fr/ark:/12148/cb118923821","http://data.bnf.fr/temp-work/2cf8d054661aa841b6f4963af39f4992/#about"
"Léon Beaulieux","Grammaire de la langue bulgare","1950","http://data.bnf.fr/ark:/12148/cb11696886d","http://data.bnf.fr/temp-work/606f7703dc8a74b9db4093ed03ca37dd/#about"
"Émile Delcambre","Sur le procédé... des millibars","1928","http://data.bnf.fr/ark:/12148/cb11055884m","http://data.bnf.fr/temp-work/bef43aa34751705d5f126e05d1073ddb/#about"
"Maurice Hennequin","Aimé des femmes ! pièce en 3 actes","1911","http://data.bnf.fr/ark:/12148/cb12735800p","http://data.bnf.fr/temp-work/62baef2e4d493a4dd9026c08c5047887/#about"
"Jacques Ibert","Témoignage","1937","http://data.bnf.fr/ark:/12148/cb13895453q","http://data.bnf.fr/temp-work/16683d793d322b827777be314a343219/#about"
"André Debierne","Recherches sur les phénomènes de radioactivité","1914","http://data.bnf.fr/ark:/12148/cb13086644z","http://data.bnf.fr/temp-work/1286d3192299f866dfeb5ecd17ceed4c/#about"
"Mathilde Alanic","La Fille de la Sirène","1909","http://data.bnf.fr/ark:/12148/cb127262409","http://data.bnf.fr/temp-work/1e531d33e5df122bb948fc5b7a6c361f/#about"
"Mathilde Alanic","Les Remous du passé","1935","http://data.bnf.fr/ark:/12148/cb127262409","http://data.bnf.fr/temp-work/490d054bebd229d11e451878cca2d150/#about"
"André Geiger","La Printane, idylle de Biarritz","1906","http://data.bnf.fr/ark:/12148/cb12728705n","http://data.bnf.fr/temp-work/90940a9f4acc8a44b1afd8f0f3fed71b/#about"
"Mathilde Alanic","Derrière le voile","1923","http://data.bnf.fr/ark:/12148/cb127262409","http://data.bnf.fr/temp-work/a4ace163faeeb6d3d52745a0010d9296/#about"
"Mathilde Alanic","Nicole maman","1921","http://data.bnf.fr/ark:/12148/cb127262409","http://data.bnf.fr/temp-work/b5d79d4c35e50883e3a6782dcd0606c7/#about"
"Mathilde Alanic","L'Etreinte du passé, nouvelle","1926","http://data.bnf.fr/ark:/12148/cb127262409","http://data.bnf.fr/temp-work/c6841f92bb38ee9471d83916b5db0905/#about"
"Mathilde Alanic","Les Danaïdes","1934","http://data.bnf.fr/ark:/12148/cb127262409","http://data.bnf.fr/temp-work/d76a811813916d6f8ec614442e622eb2/#about"
"Stanislas Touchet","Correspondance échangée entre M. le maire d'Orléans et Mgr l'évêque d'Orléans","1913","http://data.bnf.fr/ark:/12148/cb121837378","http://data.bnf.fr/temp-work/f34bdf73fecb6b4336874edae0b499e7/#about"
"Louis de Launay","Recherches sur la métallogénie des blendes et des minéraux qui en dérivent","1910","http://data.bnf.fr/ark:/12148/cb11911284q","http://data.bnf.fr/temp-work/21a9b31d66c9c222ce62aa6503871647/#about"
"Alfred Cortot","Frédéric Chopin III. Les Etudes","1934","http://data.bnf.fr/ark:/12148/cb124338987","http://data.bnf.fr/temp-work/3c4a1c4d73aebd6ffd6e2a2c1fa27fa0/#about"
"Alfred Cortot","La Musique française de piano","1930","http://data.bnf.fr/ark:/12148/cb124338987","http://data.bnf.fr/temp-work/49c8f163386dd5bfd092b1f7273fc74a/#about"
"Alfred Cortot","Les 24 Préludes de Chopin (5 Conférences)","1938","http://data.bnf.fr/ark:/12148/cb124338987","http://data.bnf.fr/temp-work/4f92746b4d1a99b948bd2bde2dd08eb4/#about"
"Alfred Cortot","L'oeuvre pianistique de César Franck","1925","http://data.bnf.fr/ark:/12148/cb124338987","http://data.bnf.fr/temp-work/61ea22782bfb7deb71645ff5057b2b02/#about"
"Alfred Cortot","L'oeuvre pianistique de P. Dukas","1927","http://data.bnf.fr/ark:/12148/cb124338987","http://data.bnf.fr/temp-work/d189d3a9edba0c6f768ee5e4a2bb9728/#about"
"Marcel Vicaire","Corpus des tapis marocains","1950","http://data.bnf.fr/ark:/12148/cb12570154z","http://data.bnf.fr/temp-work/97857d9ef2b5d4ca977dfd020058eb5c/#about"
"Maurice Lamy","L'Aspect radiologique des lésions tuberculeuses de primo-infection chez le nourrisson","1933","http://data.bnf.fr/ark:/12148/cb126180238","http://data.bnf.fr/temp-work/219638d2021a12d1f240a92c4e28f483/#about"
"Maurice Lamy","La Prophylaxie de la rougeole et de la scarlatine","1934","http://data.bnf.fr/ark:/12148/cb126180238","http://data.bnf.fr/temp-work/395375f486b49cde33280f4258ccc5ce/#about"
"Marcel Vicaire","Vestiges archéologiques dans la région de Fès el-Bāli","1938","http://data.bnf.fr/ark:/12148/cb12570154z","http://data.bnf.fr/temp-work/21993233259a62e9d5da76675aa6cca0/#about"
"Alfred Cortot","Une lettre inédite de Chopin","1934","http://data.bnf.fr/ark:/12148/cb124338987","http://data.bnf.fr/temp-work/737cb8bdf76577ff181849dd3a01d5a6/#about"
"Alfred Cortot","La musique pour piano de Claude Debussy","1920","http://data.bnf.fr/ark:/12148/cb124338987","http://data.bnf.fr/temp-work/a12c9471d09c78fee1015f483561e600/#about"
"Alfred Cortot","L'oeuvre de piano de Vincent d'Indy","1932","http://data.bnf.fr/ark:/12148/cb124338987","http://data.bnf.fr/temp-work/a82f50ceb40c2a940b9fceef64429e50/#about"
"Alfred Cortot","Aspects de Chopin","1949","http://data.bnf.fr/ark:/12148/cb124338987","http://data.bnf.fr/temp-work/ebbd81fb347567019388f65745f04cfc/#about"
"Maurice Leenhardt","L'Habitation indigène dans les possessions françaises. Afrique du Nord","1931","http://data.bnf.fr/ark:/12148/cb12325100v","http://data.bnf.fr/temp-work/879ee0ed959df88cc5f81b2452a5db0a/#about"
"Alfred Cortot","L'oeuvre de piano de Chabrier","1926","http://data.bnf.fr/ark:/12148/cb124338987","http://data.bnf.fr/temp-work/ab6c587a7684c392ed9e0ba51c7700b0/#about"
"Pierre Loti","Fleurs d'ennui","1883","http://data.bnf.fr/ark:/12148/cb11913405m","http://data.bnf.fr/temp-work/8ade61f07671131f685a1550db61517d/#about"
"Édouard Daladier","Hommage à Édouard Herriot","1957","http://data.bnf.fr/ark:/12148/cb121964450","http://data.bnf.fr/temp-work/2833f0e33f7de77ff622f60b2e9669b0/#about"
"Édouard Daladier","Déclaration faite à la Chambre des députés, au nom du gouvernement","1939","http://data.bnf.fr/ark:/12148/cb121964450","http://data.bnf.fr/temp-work/ec7035a037bf36b6a4cd2d5c6e3a97d3/#about"
"Édouard Daladier","Pour ne pas être asservis, pour défendre notre sol, nos biens, nos libertés","1939","http://data.bnf.fr/ark:/12148/cb121964450","http://data.bnf.fr/temp-work/9186f5b0db57d16a68a5118a30d3f037/#about"
"Édouard Daladier","Ce que veut la France, discours prononcé le 29 mars 1939","1938","http://data.bnf.fr/ark:/12148/cb121964450","http://data.bnf.fr/temp-work/9ef354172cd6f95eb186fbbe0e1e9794/#about"
"Georges Rouault","Souvenirs intimes. Ornés de 6 lithographies","1926","http://data.bnf.fr/ark:/12148/cb11922740x","http://data.bnf.fr/temp-work/3f540a5a1633b2c3325077b90f18644a/#about"
"Georges Rouault","Cirque. 10 eaux-fortes et aquat","1934","http://data.bnf.fr/ark:/12148/cb11922740x","http://data.bnf.fr/temp-work/554d42398d0d94fae60b9fa2369ad087/#about"
"Georges Rouault","La Petite Banlieue. Suite de six lithographies originales","1929","http://data.bnf.fr/ark:/12148/cb11922740x","http://data.bnf.fr/temp-work/9d18613acedd1f29338e50e3fef23dc1/#about"
"Georges Rouault","Cirque, dix eaux-fortes aquatinta","1934","http://data.bnf.fr/ark:/12148/cb11922740x","http://data.bnf.fr/temp-work/31f3be4e376ae8635bd9d0d88352d57a/#about"
"Georges Rouault","Exposition Léon Lehmann","1958","http://data.bnf.fr/ark:/12148/cb11922740x","http://data.bnf.fr/temp-work/712f0bb551ddde1218b00f70c447b797/#about"
"Georges Rouault","Poèmes de Georges Rouault. Avec 5 lithographies de Jules Joëts","1929","http://data.bnf.fr/ark:/12148/cb11922740x","http://data.bnf.fr/temp-work/dc911fe771e696d376fd3caf4f6e86b4/#about"
"Roger Martin du Gard","Notes sur André Gide, 1913-1951","1951","http://data.bnf.fr/ark:/12148/cb119147766","http://data.bnf.fr/temp-work/235c1cb0700237468a01bdda18836be9/#about"
"Roger Martin du Gard","Vieille France","1933","http://data.bnf.fr/ark:/12148/cb119147766","http://data.bnf.fr/temp-work/27442c86c6c893d72792895927fd2e9c/#about"
"Louis de Launay","Paléontologie humaine, Réponse à la note de M. Cartailhac sur les débris humains et la poterie de Nabrigas (Lozère)","1886","http://data.bnf.fr/ark:/12148/cb11911284q","http://data.bnf.fr/temp-work/949f68bf134f21e5d8bd367be8345ab8/#about"
"Roger Martin du Gard","Noizemont-les-Vierges","1928","http://data.bnf.fr/ark:/12148/cb119147766","http://data.bnf.fr/temp-work/be47cd577a26b297560718500bd67184/#about"
"Maurice Maindron","Dans l'Inde du Sud, le Carnatic, le Maduré","1909","http://data.bnf.fr/ark:/12148/cb11913997g","http://data.bnf.fr/temp-work/48bcd55fa80a6594470451412766fd08/#about"
"Maurice Maindron","La Gardienne de l'idole noire","1910","http://data.bnf.fr/ark:/12148/cb11913997g","http://data.bnf.fr/temp-work/5a2933046bf0609495a2817c3ca6a2f1/#about"
"Maurice Maindron","L'Armeria de Madrid","1895","http://data.bnf.fr/ark:/12148/cb11913997g","http://data.bnf.fr/temp-work/703c2f219916d6b83f3c923aad37a678/#about"
"Jean Giono","Ennemonde et autres caractères","1968","http://data.bnf.fr/ark:/12148/cb119050002","http://data.bnf.fr/temp-work/9a39430dcae63631df6219f14661c1ae/#about"
"Octave Aubry","Le ""ménage"" de Napoléon","1936","http://data.bnf.fr/ark:/12148/cb11889446x","http://data.bnf.fr/temp-work/33fca563477d3ecea7266eb58efd6bf3/#about"
"Léon Beaulieux","Des noms de famille en Bulgare","1939","http://data.bnf.fr/ark:/12148/cb11696886d","http://data.bnf.fr/temp-work/41b5441e3e55bb1742647a5b989449ae/#about"
"Léon Beaulieux","L'Extension du pluriel masculin en á en russe moderne","1913","http://data.bnf.fr/ark:/12148/cb11696886d","http://data.bnf.fr/temp-work/cb894332de0c3f2f02a77de886dceecb/#about"
"Octave Aubry","Le Lit du roi","1926","http://data.bnf.fr/ark:/12148/cb11889446x","http://data.bnf.fr/temp-work/02278f30a21b2dd70597845962e1c41e/#about"
"Octave Aubry","Couleur de sang","1928","http://data.bnf.fr/ark:/12148/cb11889446x","http://data.bnf.fr/temp-work/2a3119e0f04889c78d80d618169c9166/#about"
"Octave Aubry","Le roman de Napoléon","1927","http://data.bnf.fr/ark:/12148/cb11889446x","http://data.bnf.fr/temp-work/c8acbd22295944c04840aa35a12963f5/#about"
"Octave Aubry","Napoléon et l'amour","1937","http://data.bnf.fr/ark:/12148/cb11889446x","http://data.bnf.fr/temp-work/e100b58d0e614c40c6d8937a937a7eac/#about"
"André Beaufre","La revanche de 1945","1966","http://data.bnf.fr/ark:/12148/cb118907939","http://data.bnf.fr/temp-work/3bd3dad1468de963d4992dd378bfbbb9/#about"
"André Beaufre","La nature des choses","1969","http://data.bnf.fr/ark:/12148/cb118907939","http://data.bnf.fr/temp-work/b7cf2c9247e4baba2fb1e6038f0fdda9/#about"
"Maurice Hennequin","Chouquette et son as","1923","http://data.bnf.fr/ark:/12148/cb12735800p","http://data.bnf.fr/temp-work/5b8af3be42823d78653173502a0cffaf/#about"
"Louis Damblanc","Le Tourisme français. Les faiblesses. Comment y remédier : par une organisation sous l'égide de l'État","1938","http://data.bnf.fr/ark:/12148/cb11000870p","http://data.bnf.fr/temp-work/59727528e5ee760d72e2b87e6228cc8e/#about"
"André Bloc","Maîtres de l'Art Abstrait","1954","http://data.bnf.fr/ark:/12148/cb14969904j","http://data.bnf.fr/temp-work/85dfc629720b31b3219eb719a496fbfb/#about"
"Paul-Henri-Benjamin d' Estournelles de Constant","Notre visite au Parlement russe","1910","http://data.bnf.fr/ark:/12148/cb12169093v","http://data.bnf.fr/temp-work/5e31ab7d99d92ffb13f7ca2af8228b1b/#about"
"André Geiger","Gabriele d'Annunzio","1918","http://data.bnf.fr/ark:/12148/cb12728705n","http://data.bnf.fr/temp-work/09b876d830e1dc5ead200cfcf9bdc8a9/#about"
"Mathilde Alanic","L'Oiseau couleur du temps","1937","http://data.bnf.fr/ark:/12148/cb127262409","http://data.bnf.fr/temp-work/1113d5e3b69dc62604f1052e7631e581/#about"
"Mathilde Alanic","Ma cousine Nicole","1901","http://data.bnf.fr/ark:/12148/cb127262409","http://data.bnf.fr/temp-work/18c7379591612f342661b395ea6b89a9/#about"
"André Geiger","Discours sur monsieur Léon de Bérard","1923","http://data.bnf.fr/ark:/12148/cb12728705n","http://data.bnf.fr/temp-work/32c48d2d57bc027222523896de8bb5bb/#about"
"André Geiger","La Résurrection d'Olympie (Gémier, d'Annunzio, Carpentier)","1920","http://data.bnf.fr/ark:/12148/cb12728705n","http://data.bnf.fr/temp-work/3ab165f62eb43b5b5bc387b784a4ee0b/#about"
"André Geiger","En Syrie et au Liban","1942","http://data.bnf.fr/ark:/12148/cb12728705n","http://data.bnf.fr/temp-work/6061b0ed50f1121a305acf82df5692e1/#about"
"Mathilde Alanic","Sainte Radegonde","1930","http://data.bnf.fr/ark:/12148/cb127262409","http://data.bnf.fr/temp-work/99ba807589ef44a9dfca5af1001b9960/#about"
"Mathilde Alanic","Francine chez les gens de rien","1927","http://data.bnf.fr/ark:/12148/cb127262409","http://data.bnf.fr/temp-work/cc74645ba38f52cd4fe94300ac7e982d/#about"
"Mathilde Alanic","Les Fuseaux d'or","1941","http://data.bnf.fr/ark:/12148/cb127262409","http://data.bnf.fr/temp-work/ddb7d5bfeab070807d5b7b5ed198e1be/#about"
