"name","title","date","s","work"
"Émile Picard","Conférence interalliée des académies scientifiques tenue à Londres les 9, 10 et 11 octobre 1918","1918","http://data.bnf.fr/ark:/12148/cb119196377","http://data.bnf.fr/temp-work/596c7d9d4670231fa34317ec69fc57ee/#about"
"Émile Picard","Les théories de l'optique et l'oeuvre d'Hippolyte Fizeau","1923","http://data.bnf.fr/ark:/12148/cb119196377","http://data.bnf.fr/temp-work/934c21147c7ff1417622e9f6e2a14b16/#about"
"Émile Picard","Notice sur G.-H. Halphen","1890","http://data.bnf.fr/ark:/12148/cb119196377","http://data.bnf.fr/temp-work/a50f66751faf47d7121975d93baa7028/#about"
"Émile Picard","Quelques réflexions sur la mécanique, suivies d'une première leçon de dynamique","1901","http://data.bnf.fr/ark:/12148/cb119196377","http://data.bnf.fr/temp-work/bec8d7187722066cb0c29c23ef8ded3b/#about"
"Émile Picard","La vie et l'oeuvre de Gabriel Lippmann","1931","http://data.bnf.fr/ark:/12148/cb119196377","http://data.bnf.fr/temp-work/c03c0acdc39e43324a7f5a1d8c308f3c/#about"
"Émile Picard","Cérémonie du centenaire de la mort de Augustin Fresnel... à la Sorbonne, le jeudi 27 octobre 1927","1927","http://data.bnf.fr/ark:/12148/cb119196377","http://data.bnf.fr/temp-work/c0efb4b87196cc40fc4da784cbb94767/#about"
"Émile Picard","La science et la recherche scientifique","1912","http://data.bnf.fr/ark:/12148/cb119196377","http://data.bnf.fr/temp-work/c3fa487c874736a29984e6bddf925610/#about"
"Émile Picard","La vie et l'œuvre de Joseph Boussinesq","1934","http://data.bnf.fr/ark:/12148/cb119196377","http://data.bnf.fr/temp-work/c52895c66ba320279dbbfa92b7d88854/#about"
"Émile Picard","La vie et l'oeuvre de Paul Villard et de Georges Gouy","1937","http://data.bnf.fr/ark:/12148/cb119196377","http://data.bnf.fr/temp-work/570ffb7dc7a61d238b9223128e2a2392/#about"
"Émile Picard","Éloges et discours académiques","1931","http://data.bnf.fr/ark:/12148/cb119196377","http://data.bnf.fr/temp-work/85b944256c1ecba79b2c84330cf86204/#about"
"Marcel Prévost","Le jasmin d'argent","1926","http://data.bnf.fr/ark:/12148/cb11994223w","http://data.bnf.fr/temp-work/add29b454afa299df13153c9f7d5ca6d/#about"
"Émile Picard","L'oeuvre d'Henri Poincaré","1913","http://data.bnf.fr/ark:/12148/cb119196377","http://data.bnf.fr/temp-work/b2c9abc344ea4250c106ecf9d1b88905/#about"
"Émile Picard","Discours prononcés pour la réception de M. Emile Picard à l'Académie Française, le 11 février 1926","1926","http://data.bnf.fr/ark:/12148/cb119196377","http://data.bnf.fr/temp-work/fe399d4e82608f2c42a7cdcb58e6a63b/#about"
"Marcel Prévost","Discours prononcés pour la réception de M. Emile Picard à l'Académie Française, le 11 février 1926","1926","http://data.bnf.fr/ark:/12148/cb11994223w","http://data.bnf.fr/temp-work/fe399d4e82608f2c42a7cdcb58e6a63b/#about"
"Émile Picard","Leçons sur quelques problèmes aux limites de la théorie des équations différentielles","1930","http://data.bnf.fr/ark:/12148/cb119196377","http://data.bnf.fr/temp-work/06875df11d0ce321c73f4d1f87ee646d/#about"
"Victor Lourties","Projet de loi ayant pour objet le relèvement des droits de douane sur les Tabacs importés en Algérie","1894","http://data.bnf.fr/ark:/12148/cb132113397","http://data.bnf.fr/temp-work/105fa13a9573bed297f25c020db6bd7f/#about"
"Émile Picard","La vie et l'oeuvre de Jules Tannery","1925","http://data.bnf.fr/ark:/12148/cb119196377","http://data.bnf.fr/temp-work/18151b6df24f15e6ede2c1d9f6d2aef3/#about"
"Émile Picard","Cérémonie du troisième centenaire de la naissance de Christian Huyghens à Leyde, le 13 avril 1929","1929","http://data.bnf.fr/ark:/12148/cb119196377","http://data.bnf.fr/temp-work/5fb0c88340619a6915e0208f68f37a6d/#about"
"Émile Picard","Les sciences mathématiques en France depuis un demi-siècle","1917","http://data.bnf.fr/ark:/12148/cb119196377","http://data.bnf.fr/temp-work/6d9fe00453b0c149dc07332b417adbf2/#about"
"Émile Picard","La vie et l'oeuvre de Jules Tannery","1926","http://data.bnf.fr/ark:/12148/cb119196377","http://data.bnf.fr/temp-work/6e9a2052433b050db0e34bd83f2316bc/#about"
"Émile Picard","Funérailles de Henri Andoyer,... le 14 juin 1929","1929","http://data.bnf.fr/ark:/12148/cb119196377","http://data.bnf.fr/temp-work/9b3904465e5300bb6d82cedc4d21fcef/#about"
"Félix Faure","Projet de loi, adopté par la Chambre des Députés, portant ouverture de crédits supplémentaires au titre des budgets des départements de la marine et de la guerre, pour les dépenses résultant de la fabrication et de la distribution de la médaille coloniale","1894","http://data.bnf.fr/ark:/12148/cb12183684h","http://data.bnf.fr/temp-work/bf51d49c10b925a24cdde564eb6d8923/#about"
"Émile Picard","L'évolution des idées sur la lumière et l'oeuvre d'Albert Michelson","1935","http://data.bnf.fr/ark:/12148/cb119196377","http://data.bnf.fr/temp-work/cc9c7444e0c077cecec3098b116d5045/#about"
"Émile Picard","La vie et l'oeuvre de Jean-Baptiste Biot","1927","http://data.bnf.fr/ark:/12148/cb119196377","http://data.bnf.fr/temp-work/cdb9fd60ea3c6faa4552fba94480e70e/#about"
"Émile Picard","Les basses températures et l'oeuvre de M. Kamerlingh Onnes","1939","http://data.bnf.fr/ark:/12148/cb119196377","http://data.bnf.fr/temp-work/d9753d49b3540f62b4335e8e8235d140/#about"
"Émile Picard","Commémoration du troisième centenaire de la naissance de Nicolas Malebranche, à la Sorbonne, le samedi 25 juin 1938","1938","http://data.bnf.fr/ark:/12148/cb119196377","http://data.bnf.fr/temp-work/f38f3b364d2b44b09fba358ace26c828/#about"
"Émile Picard","Discours et mélanges","1922","http://data.bnf.fr/ark:/12148/cb119196377","http://data.bnf.fr/temp-work/0c95bf9ff5e7a8e15ede92244aabc27a/#about"
"Émile Picard","Funérailles de M. Maurice Lévy,... le... 3 octobre 1910","1910","http://data.bnf.fr/ark:/12148/cb119196377","http://data.bnf.fr/temp-work/5fdca479c05b1b2cc0805087b42edb46/#about"
"Émile Picard","Rapport général du Conseil d'administration du Conservatoire national des arts et métiers sur l'état du Conservatoire, le fonctionnement des services et les résultats de l'enseignement pendant les années 1922-1923 à 1926-1927","1928","http://data.bnf.fr/ark:/12148/cb119196377","http://data.bnf.fr/temp-work/8ade41ac029ba8224c0925d34a64fda6/#about"
"Émile Picard","Centenaire de l'École centrale des arts et manufactures, célébré à Paris, le dimanche 26 mai 1929","1929","http://data.bnf.fr/ark:/12148/cb119196377","http://data.bnf.fr/temp-work/9d589b7f2d05200ba770f5511f1a2c98/#about"
"Charles Tournemire","Congrès international de musique sacrée","1937","http://data.bnf.fr/ark:/12148/cb13900521g","http://data.bnf.fr/temp-work/8b3dc245c285cf991dbc20523c1a1fd2/#about"
"Louis Michon","Le traitement de la rétention d'urine post-opératoire","1925","http://data.bnf.fr/ark:/12148/cb10915552r","http://data.bnf.fr/temp-work/b9f0e43d95b9c9ec1b4153c0dd0874ca/#about"
"Victor Laloux","Funérailles de M. Oscar Roty, membre de l'Académie, le... 4 mars 1911","1911","http://data.bnf.fr/ark:/12148/cb12098140r","http://data.bnf.fr/temp-work/9f5cd16f982503fac83ccb45eb13c4d5/#about"
"Luc-Olivier Merson","Funérailles de M. Oscar Roty, membre de l'Académie, le... 4 mars 1911","1911","http://data.bnf.fr/ark:/12148/cb105067410","http://data.bnf.fr/temp-work/9f5cd16f982503fac83ccb45eb13c4d5/#about"
"Éleuthère Mascart","Discours prononcés","1902","http://data.bnf.fr/ark:/12148/cb127363147","http://data.bnf.fr/temp-work/ef3c76692f4b2edc97bc3b7c649bd39e/#about"
"Maurice Dormann","La Bonne humeur, discours prononcé à la distribution des prix... des écoles communales d'Etampes le... 29 juillet 1928","1928","http://data.bnf.fr/ark:/12148/cb11057162v","http://data.bnf.fr/temp-work/de7ff35b3033713edd6ae798cb178da3/#about"
"Émile Edmond Legrand-Girarde","Notes sur l'organisation du corps du génie au XVIIIe siècle","1892","http://data.bnf.fr/ark:/12148/cb107089401","http://data.bnf.fr/temp-work/b3972bab3277590009399802e2e4a202/#about"
"Henry Meige","L'état mental des tiqueurs","1901","http://data.bnf.fr/ark:/12148/cb128074280","http://data.bnf.fr/temp-work/d2219339b6ec523fe8f5260b70534589/#about"
"Louis Landouzy","Affections cardio-vasculaires congénitales d'hérédo-syphilitiques","1907","http://data.bnf.fr/ark:/12148/cb12529278c","http://data.bnf.fr/temp-work/647727647f5b48ef8f33e82dc2d3096d/#about"
"Luc-Olivier Merson","École nationale et spéciale des beaux-arts. Funérailles de M. Joseph Blanc, professeur à l'École des beaux-arts, le... 7 juillet 1904","1904","http://data.bnf.fr/ark:/12148/cb105067410","http://data.bnf.fr/temp-work/fd5a5d102d8ca5bad25ba0927fb1cb07/#about"
"Henry Meige","Sur la curabilité des tics","1901","http://data.bnf.fr/ark:/12148/cb128074280","http://data.bnf.fr/temp-work/cac521469c591af5c3629edee85f9d38/#about"
"Emmanuel de Margerie","Carte géologique de l'Afrique","1952","http://data.bnf.fr/ark:/12148/cb15239988q","http://data.bnf.fr/temp-work/0a4d65cccf0e804d21d9b8548d5fb775/#about"
"Emmanuel de Margerie","Catalogue des bibliographies géologiques, rédigé, avec le concours des membres de la Commission bibliographique du congrès","1896","http://data.bnf.fr/ark:/12148/cb15239988q","http://data.bnf.fr/temp-work/7b98d144682bcaf9a84b11ac58033e2d/#about"
"Emmanuel de Margerie","Funérailles de Emile Haug, membre de la section de minéralogie de l'Académie des sciences, à Niederbronn-les-Bains, Bas-Rhin, le mercredi 31 août 1927","1927","http://data.bnf.fr/ark:/12148/cb15239988q","http://data.bnf.fr/temp-work/7c752a57bd5b45886492eef7afd5f408/#about"
"Emmanuel de Margerie","Asie. Inde, esquisse géologique","1886","http://data.bnf.fr/ark:/12148/cb15239988q","http://data.bnf.fr/temp-work/881ddf9f9e43da4fa4c125376e76a7d2/#about"
"Emmanuel de Margerie","Rapport sur les travaux exécutés en 1911 par le Service géographique de l'armée","1913","http://data.bnf.fr/ark:/12148/cb15239988q","http://data.bnf.fr/temp-work/8c2c872a166190ac460869fecedeada5/#about"
"Emmanuel de Margerie","Victor Jacquemont dans l'Himalaya, 1830-1831","1935","http://data.bnf.fr/ark:/12148/cb15239988q","http://data.bnf.fr/temp-work/9c4189bd2b144b169dcee4aca5f6f271/#about"
"Emmanuel de Margerie","Notice sur les travaux scientifiques (géographie et géologie) publiés, de 1882 à 1917","1917","http://data.bnf.fr/ark:/12148/cb15239988q","http://data.bnf.fr/temp-work/a20491115615af7c76b9cc246cc4838d/#about"
"Emmanuel de Margerie","La Méthode des courbes structurales et la technique du Colorado","1934","http://data.bnf.fr/ark:/12148/cb15239988q","http://data.bnf.fr/temp-work/a298ea4c3a5bbaf5896697e88d066432/#about"
"Emmanuel de Margerie","La Société géologique de France, de 1880 à 1929","1930","http://data.bnf.fr/ark:/12148/cb15239988q","http://data.bnf.fr/temp-work/a7a2cb1846237ab4d037fcb655de4d0c/#about"
"Emmanuel de Margerie","Albert de Lapparent","1908","http://data.bnf.fr/ark:/12148/cb15239988q","http://data.bnf.fr/temp-work/c6519791a244b055854dd98df176acc8/#about"
"Emmanuel de Margerie","Notes géologiques sur la région du Mont-Perdu","1887","http://data.bnf.fr/ark:/12148/cb15239988q","http://data.bnf.fr/temp-work/ccd6755146d78e882f6f2e249a1ad9a9/#about"
"Emmanuel de Margerie","Compte rendu de l'ouvrage du général Berthaut : ""Topologie","1911","http://data.bnf.fr/ark:/12148/cb15239988q","http://data.bnf.fr/temp-work/1594b697b6cfb716544d6c390d281394/#about"
"Emmanuel de Margerie","L'Oeuvre du Congrès géologique international","1888","http://data.bnf.fr/ark:/12148/cb15239988q","http://data.bnf.fr/temp-work/35588e9e6f9b9f889d45efde7b2a725b/#about"
"Emmanuel de Margerie","L'Oeuvre géographique de Franz Schrader","1925","http://data.bnf.fr/ark:/12148/cb15239988q","http://data.bnf.fr/temp-work/45368fbcc0f48d8969d00b2f301a0546/#about"
"Emmanuel de Margerie","Géologie. Asie et Amérique","1890","http://data.bnf.fr/ark:/12148/cb15239988q","http://data.bnf.fr/temp-work/991fac7597879b2fa6417c62ea141052/#about"
"Éliacin Lachèse","Angers pittoresque","1843","http://data.bnf.fr/ark:/12148/cb12617418j","http://data.bnf.fr/temp-work/6f5d13e9291f328a6e511de90cf262dc/#about"
"Lionel Terray","Du Mont Blanc aux Andes du Pérou","1953","http://data.bnf.fr/ark:/12148/cb126416784","http://data.bnf.fr/temp-work/54187c72dba61d5be968f250b47a3856/#about"
"Lionel Terray","Hommes et cimes du Pérou","1958","http://data.bnf.fr/ark:/12148/cb126416784","http://data.bnf.fr/temp-work/e96c9e46718b1a67fdf6bbd0a67744d7/#about"
"Louis Joubin","Yves Delage..., discours prononcé à l'inauguration du monument élevé à sa mémoire, à Roscoff, Finistère, le dimanche 10 août 1924, notice biographique et index bibliographique","1924","http://data.bnf.fr/ark:/12148/cb12427707k","http://data.bnf.fr/temp-work/1562a9ab1407cdf783d0947eb81a9553/#about"
"Georges Claude","Français, il faut comprendre ! texte de la conférence prononcée par Georges Claude à Paris... Rouen, Caen","1943","http://data.bnf.fr/ark:/12148/cb124368143","http://data.bnf.fr/temp-work/1ceebafde3e05f8947ac2813999d6be1/#about"
"Michel Malinine","Un jugement rendu à Thèbes sous la XXVe dynastie","1951","http://data.bnf.fr/ark:/12148/cb12427158t","http://data.bnf.fr/temp-work/2018577c2dc110beee5ae77e08e53204/#about"
"Michel Malinine","L'Hiératique anormal","1972","http://data.bnf.fr/ark:/12148/cb12427158t","http://data.bnf.fr/temp-work/3d4b93105abef30959157f30c87e64ec/#about"
"Louis Joubin","Les Némertiens","1894","http://data.bnf.fr/ark:/12148/cb12427707k","http://data.bnf.fr/temp-work/40692a2e432087e05f5ce05da2fa84a4/#about"
"Georges Claude","Communications de M. Georges Claude,... sur l'ammoniaque synthétique","1928","http://data.bnf.fr/ark:/12148/cb124368143","http://data.bnf.fr/temp-work/488b709707e97d677e5b32a3632af498/#about"
"Louis Joubin","Éléments de biologie marine","1928","http://data.bnf.fr/ark:/12148/cb12427707k","http://data.bnf.fr/temp-work/4bae3247cd873526e4cfe87b8973d5cb/#about"
"Maurice Croiset","Les noces d'argent de M. René Cagnat, 1887-1912, discours prononcés le 3 novembre 1912","1912","http://data.bnf.fr/ark:/12148/cb12038150t","http://data.bnf.fr/temp-work/79de39513031117829c3eb32071b0a4c/#about"
"Edmond Lesné","Physiologie normale et pathologique du nourrisson","1921","http://data.bnf.fr/ark:/12148/cb130241603","http://data.bnf.fr/temp-work/a7e70ade37cbee432ab83527a44cdcb8/#about"
"Georges Claude","La Synthèse de l'ammoniaque","1922","http://data.bnf.fr/ark:/12148/cb124368143","http://data.bnf.fr/temp-work/11ed9c53b0fbae608b5e96c686bceef9/#about"
"Georges Claude","Sur l'extraction des gaz dissous dans le procédé Claude-Boucherot","1932","http://data.bnf.fr/ark:/12148/cb124368143","http://data.bnf.fr/temp-work/154d2f704ffae98dc3493d8b8ad65921/#about"
"Michel Malinine","Documents juridiques égyptiens. 2ème série","1950","http://data.bnf.fr/ark:/12148/cb12427158t","http://data.bnf.fr/temp-work/262d7406b9580b71e5894560f51befb0/#about"
"Louis Joubin","Etudes sur les gisements de mollusques comestibles des côtes de France, la Méditerranée : de Cerbère à l'embouchure de l'Hérault","1913","http://data.bnf.fr/ark:/12148/cb12427707k","http://data.bnf.fr/temp-work/31e0938ed1f498091b9d50119d6cdbc4/#about"
"Louis Joubin","Les coraux de mer profonde nuisibles aux chalutiers","1922","http://data.bnf.fr/ark:/12148/cb12427707k","http://data.bnf.fr/temp-work/5321f222cb7e41e7544921aaf94f90f8/#about"
"Louis Joubin","Histoire de la Faculté des sciences de Rennes","1900","http://data.bnf.fr/ark:/12148/cb12427707k","http://data.bnf.fr/temp-work/63e09b1a6634178b538bf34e70b482d9/#about"
"Michel Malinine","Partage testamentaire d'une propriété familiale (Pap. Moscou n ° 123)","1967","http://data.bnf.fr/ark:/12148/cb12427158t","http://data.bnf.fr/temp-work/72fb6504d3c2ffa122497d2200bc5b11/#about"
"Michel Malinine","A propos de l'ostracon démotique de Brooklyn","1963","http://data.bnf.fr/ark:/12148/cb12427158t","http://data.bnf.fr/temp-work/9e019cfe6ca0b44dff6a59028a24dad1/#about"
"Louis Joubin","Notes préliminaires sur les céphalopodes des croisières du Dana (1921-1922). Quatrième partie","1933","http://data.bnf.fr/ark:/12148/cb12427707k","http://data.bnf.fr/temp-work/057bf1df50d4bb9a1850168b24c5f407/#about"
"Louis Joubin","Etudes sur les gisements de coquilles comestibles des côtes de France, la presqu'île du Cotentin","1911","http://data.bnf.fr/ark:/12148/cb12427707k","http://data.bnf.fr/temp-work/24f2de3db2c33680791f836b28e3cfbb/#about"
"Louis Joubin","Études sur les gisements de mollusques comestibles des côtes de France, la Méditerannée : de Cerbère à l'embouchure de l'Hérault","1913","http://data.bnf.fr/ark:/12148/cb12427707k","http://data.bnf.fr/temp-work/3551944f9c5d3cbd7634c88baf6aec46/#about"
"Georges Claude","La Seule route","1942","http://data.bnf.fr/ark:/12148/cb124368143","http://data.bnf.fr/temp-work/3b1081be6db7e4ffc30adcb1e07eece5/#about"
"Georges Claude","Un plan de sauvetage économique du pays. Suivi d'un Appel aux ouvriers","1938","http://data.bnf.fr/ark:/12148/cb124368143","http://data.bnf.fr/temp-work/613b0467261d088a9442984b3fa2f929/#about"
"Michel Malinine","Un fragment de l'enseignement d'Amenemhat Ier","1934","http://data.bnf.fr/ark:/12148/cb12427158t","http://data.bnf.fr/temp-work/b2d691344efa144ec1606888b237bd47/#about"
"Georges Claude","Pourquoi je vais à l'Action française","1933","http://data.bnf.fr/ark:/12148/cb124368143","http://data.bnf.fr/temp-work/bfaefc9869a47c5ecfcd5388d7fd7c97/#about"
"Louis Joubin","Etudes sur les gisements de mollusques comestibles des côtes de France, la baie de Cancale","1910","http://data.bnf.fr/ark:/12148/cb12427707k","http://data.bnf.fr/temp-work/c5a20a9df67478ee36b9ad35296e200e/#about"
"Georges Claude","Un plan de sauvetage économique du pays . Suivi d'un Appel aux ouvriers","1939","http://data.bnf.fr/ark:/12148/cb124368143","http://data.bnf.fr/temp-work/cb592bc785eea75aa78507e1d2b6bb1d/#about"
"Louis Joubin","Contribution à l'Etude des céphalopodes de l'Atlantique nord","1895","http://data.bnf.fr/ark:/12148/cb12427707k","http://data.bnf.fr/temp-work/d08bddd08bf13bd4bb57426cfaa42f27/#about"
"Louis Joubin","Les animaux, Les invertébrés","1923","http://data.bnf.fr/ark:/12148/cb12427707k","http://data.bnf.fr/temp-work/d227f75676e841bd36394a282a649f9a/#about"
"Georges Claude","Ma bataille contre la vie chère","1939","http://data.bnf.fr/ark:/12148/cb124368143","http://data.bnf.fr/temp-work/dabacc663283b465e997eb8291f51a25/#about"
"Louis Joubin","Etudes sur les gisements de mollusques comestibles des côtes de France, la côte de Tréguier à Paimpol ; l'île de Bréhat","1909","http://data.bnf.fr/ark:/12148/cb12427707k","http://data.bnf.fr/temp-work/deb987a68f1ca0a6d6ced30376fefa10/#about"
"Paul Gasq","Funérailles de M. Jean Boucher,... le samedi 21 juin 1939","1939","http://data.bnf.fr/ark:/12148/cb14974519g","http://data.bnf.fr/temp-work/32bac1e54704bfbeb0337d6b1615c230/#about"
"Charles Sacleux","Le Verbe ""être"" dans les langues bantoues","1908","http://data.bnf.fr/ark:/12148/cb11923236j","http://data.bnf.fr/temp-work/9fcf820cd032874204e4849676784229/#about"
"Lucien Romier","Nation et civilisation","1926","http://data.bnf.fr/ark:/12148/cb119225155","http://data.bnf.fr/temp-work/19edb839a3eac486cb4b6d5ab8a12217/#about"
"Lucien Romier","Lettres et chevauchées du Bureau des finances de Caen sous Henri IV","1910","http://data.bnf.fr/ark:/12148/cb119225155","http://data.bnf.fr/temp-work/40cc4d70c6a44c0bf8ed4dced063db3b/#about"
"Lucien Romier","L'Homme nouveau, esquisse des conséquences du progrès","1929","http://data.bnf.fr/ark:/12148/cb119225155","http://data.bnf.fr/temp-work/4efc11480d0f0df8e162f6cfc4c0b178/#about"
"Lucien Romier","Notre France. ""Plaisir de France""","1933","http://data.bnf.fr/ark:/12148/cb119225155","http://data.bnf.fr/temp-work/784ff53f357154d02e441bf712ac9c28/#about"
"Lucien Romier","Le Carrefour des empires morts. Du Danube au Dniester","1931","http://data.bnf.fr/ark:/12148/cb119225155","http://data.bnf.fr/temp-work/afb8bc1d2f241526dac67616e9560661/#about"
"Lucien Romier","Les Députés des villes en Cour au XVIe siècle","1910","http://data.bnf.fr/ark:/12148/cb119225155","http://data.bnf.fr/temp-work/b8731fdf5436d15bd960dc30df50b5aa/#about"
"Lucien Romier","Problèmes économiques de l'heure présente","1933","http://data.bnf.fr/ark:/12148/cb119225155","http://data.bnf.fr/temp-work/e18ebf8b4f484d6e4b9d7a64994ddc3e/#about"
"Marcel Prévost","Trois nouvelles, Nîmba ; Le Mariage de Julienne ; Le Moulin de Nazareth","1898","http://data.bnf.fr/ark:/12148/cb11994223w","http://data.bnf.fr/temp-work/04f7714ac333ab1896c0b1eddc974fdc/#about"
"Marcel Prévost","Arnal","1929","http://data.bnf.fr/ark:/12148/cb11994223w","http://data.bnf.fr/temp-work/293473204e50a9ab31d5c855639150ea/#about"
"Marcel Prévost","Les Don Juanes","1922","http://data.bnf.fr/ark:/12148/cb11994223w","http://data.bnf.fr/temp-work/440e30335971425b26741a798e5338a8/#about"
"Marcel Prévost","Les vierges fortes","1910","http://data.bnf.fr/ark:/12148/cb11994223w","http://data.bnf.fr/temp-work/49631ba6c39c645c6bc4341cbbacdaee/#about"
"Marcel Prévost","Le scorpion","1887","http://data.bnf.fr/ark:/12148/cb11994223w","http://data.bnf.fr/temp-work/7668377f08c9a0e78accc2865e725b07/#about"
"Marcel Prévost","Mon vieil ami","1908","http://data.bnf.fr/ark:/12148/cb11994223w","http://data.bnf.fr/temp-work/9c7018c3bafaf49e78ba3432657bee0e/#about"
"Marcel Prévost","Mademoiselle Jaufre","1889","http://data.bnf.fr/ark:/12148/cb11994223w","http://data.bnf.fr/temp-work/ee696a20807441c081c467498ad92bab/#about"
"Marcel Prévost","Sur George Sand","1926","http://data.bnf.fr/ark:/12148/cb11994223w","http://data.bnf.fr/temp-work/f5d083e35eecebb7ebb32ae5dc33eee7/#about"
"Lucien Romier","Si le capitalisme disparaissait","1933","http://data.bnf.fr/ark:/12148/cb119225155","http://data.bnf.fr/temp-work/14957eed766e3be7ae7ccee8e20f5c85/#about"
"Lucien Romier","Les Problèmes du jour","1928","http://data.bnf.fr/ark:/12148/cb119225155","http://data.bnf.fr/temp-work/240a9f1fedb1470a51b9cb7e9fd2f9f9/#about"
"Lucien Romier","Les Guerres d'Henri II et le traité du Cateau-Cambrésis, 1554-1559","1910","http://data.bnf.fr/ark:/12148/cb119225155","http://data.bnf.fr/temp-work/33dfad87304a6c9560d0c6a55aac92ab/#about"
"Lucien Romier","Qui sera le maître, Europe ou Amérique ?","1927","http://data.bnf.fr/ark:/12148/cb119225155","http://data.bnf.fr/temp-work/4c703b97e78d4b0747357fcc7153493f/#about"
"Lucien Romier","Idées très simples pour les Français","1928","http://data.bnf.fr/ark:/12148/cb119225155","http://data.bnf.fr/temp-work/57ecb466766b187141285a3b5b23bba7/#about"
"Lucien Romier","L'Homme blessé","1926","http://data.bnf.fr/ark:/12148/cb119225155","http://data.bnf.fr/temp-work/7b26d22c9e0d082abe0c138245e9a75a/#about"
"Lucien Romier","Le Redressement français. Idées très simples pour les Français","1928","http://data.bnf.fr/ark:/12148/cb119225155","http://data.bnf.fr/temp-work/849c2308c7bd56342ff9feb19eb30731/#about"
"Lucien Romier","Jacques d'Albon de Saint-André, maréchal de France (1512-1562), la carrière d'un favori","1909","http://data.bnf.fr/ark:/12148/cb119225155","http://data.bnf.fr/temp-work/b56b7c14d3d2f45807531971d3298a5a/#about"
"Lucien Romier","Saurons-nous éviter la guerre ?","1938","http://data.bnf.fr/ark:/12148/cb119225155","http://data.bnf.fr/temp-work/d1e0f8e52902e2bede7704c5982d2538/#about"
"Émile Mâle","Discours prononcés dans la séance publique tenue par l'Académie française pour la réception de M. Émile Mâle, le jeudi 28 juin 1928","1928","http://data.bnf.fr/ark:/12148/cb119140857","http://data.bnf.fr/temp-work/0000e7857c00f5bacb87642b64839f10/#about"
"Émile Mâle","Le Mont Saint-Michel","1947","http://data.bnf.fr/ark:/12148/cb119140857","http://data.bnf.fr/temp-work/0ebbca460b92b7ef995c7b9d62d78f49/#about"
"Émile Mâle","Les Arts libéraux dans la statuaire du moyen-âge","1891","http://data.bnf.fr/ark:/12148/cb119140857","http://data.bnf.fr/temp-work/2ebf9bf527b6161d6088b968cc808557/#about"
"Lionel Terray","À l'assaut du Fitz Roy","1954","http://data.bnf.fr/ark:/12148/cb126416784","http://data.bnf.fr/temp-work/47f5a715d1c557f35a21cb256a892a6f/#about"
"Émile Mâle","Cérémonies en l'honneur de l'abbé J.-J. Barthélémy à Aubagne et à Cassis, le dimanche 12 juin 1938","1938","http://data.bnf.fr/ark:/12148/cb119140857","http://data.bnf.fr/temp-work/63c6a84cb4d423b9ee6058a19009d9b0/#about"
"Émile Mâle","L'art religieux du XIIIe siècle en France","1898","http://data.bnf.fr/ark:/12148/cb119140857","http://data.bnf.fr/temp-work/ae2d6c2ad9dac19babe377ef05852188/#about"
"Émile Mâle","La Résurrection de Lazare dans l'art","885","http://data.bnf.fr/ark:/12148/cb119140857","http://data.bnf.fr/temp-work/c24d8adcba9386f6cf20c69722f3f2b4/#about"
"Émile Mâle","Le groupe de la visitation à la cathédrale de Reims","1910","http://data.bnf.fr/ark:/12148/cb119140857","http://data.bnf.fr/temp-work/ce2cd5a786cdeb864d7760b1f852a46f/#about"
"Raoul Stéphan","Rayonnement du protestantisme français","1957","http://data.bnf.fr/ark:/12148/cb125491326","http://data.bnf.fr/temp-work/53408a57a7ada61b9f8aefefd9e6b780/#about"
"Edmond Lesné","Contrôle biologique et étaionnage des substances enfermant des vitamines","1928","http://data.bnf.fr/ark:/12148/cb130241603","http://data.bnf.fr/temp-work/cae1dd315ff980240eb0ef0e457fcefa/#about"
"Émile Picard","Séance spéciale tenue à l'occasion du cinquantenaire de la fondation du Bureau international des poids et mesures, le mercredi 5 octobre 1927","1927","http://data.bnf.fr/ark:/12148/cb119196377","http://data.bnf.fr/temp-work/5c6671a4bad09a224123f3d402d05494/#about"
"Georges Brousseau","Vers la Mort","1901","http://data.bnf.fr/ark:/12148/cb10464266j","http://data.bnf.fr/temp-work/c42fbda171c93f9e3202b089bccb4320/#about"
"Edmond Lesné","Contribution à l'étude du métabolisme du phosphore au cours des angines diphtériques","1932","http://data.bnf.fr/ark:/12148/cb130241603","http://data.bnf.fr/temp-work/86c359599287df6b2cfd34abd03a62a4/#about"
"Marcel Plaisant","Traité des noms et appellations d'origine","1921","http://data.bnf.fr/ark:/12148/cb127699414","http://data.bnf.fr/temp-work/0eba09cfb381db422fc90c357c65ffab/#about"
"Ambroise Monprofit","Rapport sur la première question mise à l'ordre du jour, traitement chirurgical de la cirrhose du foie","1904","http://data.bnf.fr/ark:/12148/cb16548616n","http://data.bnf.fr/temp-work/0c3dcd014dfe0c76f9dad3b066aae25f/#about"
"Ambroise Monprofit","La Gastro-entérostomie... histoire générale, méthodes opératoires","1905","http://data.bnf.fr/ark:/12148/cb16548616n","http://data.bnf.fr/temp-work/58401b2d47726665a63a1f54b7867b0f/#about"
"Ambroise Monprofit","La gastrectomie","1908","http://data.bnf.fr/ark:/12148/cb16548616n","http://data.bnf.fr/temp-work/5dd214f310e6be6810ffc506acaaecd6/#about"
